0%,0%H,0%V,10%,10%H,10%V,20%,20%H,20%V,30%,30%H,30%V,40%,40%H,40%V,50%,50%H,50%V
0.7391583095498626,0.7401031282072321,0.7444685636585467,0.7371732549224191,0.7307123864251596,0.7450911666830491,0.7287519401964176,0.7194024179967212,0.736938935706407,0.7252997697215293,0.7130712583733877,0.7327253531226968,,,,,,
0.7454692658240024,0.7503274566876533,0.7564052958844897,0.7855236790961363,0.7846157808432467,0.78782447423323,0.7424616196977456,0.7315373124744242,0.7523668512968847,0.7438870434637197,0.7238629211831169,0.7450286019372587,0.7423686352701316,0.7210435590475951,0.7396782840623608,0.7451111832380009,0.721694338612572,0.7361669167132341
