Wavelength,0%,10%,20%,30%,40%,50%,60%,70%
300,0.457216,0.478148,0.481228,0.469332,0.473833,0.45862,0.451199,0.438377
300.5,0.454941,0.4762,0.479324,0.467723,0.472249,0.457361,0.449795,0.436902
301,0.452624,0.473706,0.477346,0.465742,0.470621,0.455572,0.448298,0.435505
301.5,0.450214,0.471376,0.475248,0.463898,0.468571,0.453607,0.4467,0.433996
302,0.447382,0.469059,0.472873,0.461861,0.466757,0.45198,0.444896,0.432539
302.5,0.444981,0.466742,0.470916,0.460128,0.46514,0.450401,0.443298,0.431069
303,0.442506,0.464512,0.469084,0.458335,0.463474,0.448767,0.442076,0.42948
303.5,0.440283,0.462391,0.467157,0.456538,0.461714,0.447407,0.440676,0.428142
304,0.437786,0.46029,0.465319,0.454805,0.459852,0.4456,0.439061,0.426627
304.5,0.435555,0.45842,0.463347,0.453222,0.45863,0.444157,0.437666,0.42551
305,0.433648,0.45649,0.461628,0.451735,0.457194,0.44271,0.436251,0.424156
305.5,0.431679,0.454747,0.45982,0.450189,0.455499,0.441791,0.43479,0.422886
306,0.429523,0.452769,0.457708,0.448337,0.453032,0.44139,0.432722,0.421411
306.5,0.427663,0.451098,0.456314,0.447185,0.45184,0.440269,0.431396,0.420312
307,0.425678,0.449717,0.45458,0.445845,0.450521,0.438573,0.430213,0.418962
307.5,0.424224,0.447987,0.453277,0.444555,0.449014,0.437781,0.4291,0.418205
308,0.422443,0.446449,0.451949,0.443364,0.448079,0.436617,0.427807,0.416996
308.5,0.421009,0.444839,0.450544,0.441939,0.44683,0.43521,0.426898,0.415777
309,0.419596,0.443328,0.449309,0.440615,0.445517,0.434196,0.425801,0.414777
309.5,0.418009,0.442301,0.448076,0.439543,0.444662,0.43338,0.42504,0.414179
310,0.416768,0.440942,0.446905,0.438531,0.443646,0.432805,0.424105,0.413312
310.5,0.415443,0.439724,0.445616,0.437408,0.44267,0.431381,0.42329,0.412283
311,0.413872,0.438815,0.44493,0.436655,0.441708,0.430487,0.422206,0.411461
311.5,0.412865,0.43725,0.443795,0.435422,0.440693,0.429691,0.421588,0.410488
312,0.411492,0.436207,0.442683,0.434533,0.439737,0.428823,0.420911,0.409813
312.5,0.410793,0.435617,0.442119,0.433878,0.439083,0.428162,0.41986,0.409434
313,0.409746,0.434809,0.441382,0.433203,0.438467,0.42733,0.419345,0.408569
313.5,0.408862,0.434129,0.440613,0.432816,0.437971,0.426863,0.418527,0.407872
314,0.408064,0.43341,0.439857,0.431854,0.437246,0.425908,0.417864,0.407245
314.5,0.407445,0.432747,0.439329,0.431392,0.436397,0.425436,0.417558,0.406582
315,0.406894,0.432058,0.438749,0.430713,0.43623,0.425163,0.416913,0.406249
315.5,0.406295,0.431672,0.438313,0.430512,0.435815,0.424984,0.416532,0.405948
316,0.405848,0.430944,0.43788,0.429878,0.435308,0.424497,0.41622,0.40547
316.5,0.40563,0.430773,0.437619,0.429671,0.434889,0.423949,0.415926,0.405152
317,0.405289,0.430333,0.437159,0.429537,0.434586,0.423765,0.41559,0.404708
317.5,0.404872,0.430641,0.437171,0.429405,0.434312,0.423502,0.415486,0.404265
318,0.405047,0.430423,0.43702,0.429174,0.434114,0.423641,0.415133,0.404207
318.5,0.404654,0.430281,0.437039,0.428831,0.434133,0.423215,0.414746,0.403845
319,0.404616,0.430319,0.436994,0.4286,0.433456,0.422858,0.41454,0.403791
319.5,0.404932,0.430396,0.436992,0.42887,0.433674,0.422933,0.414714,0.403489
320,0.404829,0.430541,0.437197,0.428676,0.433772,0.422799,0.414685,0.403019
320.5,0.405267,0.430592,0.437211,0.428707,0.433679,0.422973,0.414536,0.403048
321,0.405531,0.431277,0.437577,0.429094,0.433753,0.423127,0.414554,0.403437
321.5,0.405851,0.431359,0.43773,0.429623,0.434293,0.423102,0.41465,0.403209
322,0.406425,0.431667,0.43807,0.429468,0.434137,0.422889,0.414637,0.403258
322.5,0.406774,0.432057,0.438273,0.429693,0.434298,0.423228,0.414663,0.402975
323,0.407313,0.43263,0.439007,0.430452,0.434768,0.423577,0.41512,0.403117
323.5,0.408061,0.4333,0.439236,0.43054,0.434789,0.423772,0.415101,0.40323
324,0.408925,0.434079,0.440071,0.430931,0.435431,0.4241,0.4154,0.403563
324.5,0.409778,0.434704,0.440657,0.431642,0.435754,0.424484,0.415773,0.403608
325,0.410581,0.435465,0.441196,0.43211,0.436286,0.424473,0.415923,0.403665
325.5,0.411123,0.436146,0.44167,0.432665,0.436597,0.424988,0.416304,0.403863
326,0.411829,0.4368,0.442144,0.432887,0.436905,0.425208,0.416576,0.404058
326.5,0.412587,0.437624,0.442954,0.433723,0.437354,0.425593,0.416877,0.40415
327,0.413287,0.438293,0.443869,0.43414,0.437369,0.425971,0.417043,0.404366
327.5,0.414193,0.43936,0.444245,0.434638,0.43795,0.426421,0.417127,0.404299
328,0.41544,0.439973,0.445103,0.435107,0.438614,0.426619,0.417544,0.404847
328.5,0.415793,0.440817,0.445401,0.435424,0.43899,0.426785,0.41777,0.40494
329,0.416799,0.441208,0.445957,0.435811,0.439162,0.427275,0.417921,0.404957
329.5,0.417697,0.441648,0.4466,0.435873,0.439272,0.427672,0.418402,0.405198
330,0.41842,0.442546,0.447326,0.436672,0.44009,0.427735,0.418244,0.404917
330.5,0.418572,0.442972,0.447607,0.436983,0.440214,0.427717,0.418622,0.405101
331,0.419237,0.443667,0.448057,0.437295,0.440309,0.428158,0.418811,0.404963
331.5,0.419798,0.444194,0.448385,0.437533,0.440754,0.428118,0.418613,0.405265
332,0.419631,0.444139,0.448628,0.437473,0.440292,0.428029,0.418866,0.404895
332.5,0.419311,0.44434,0.448426,0.437661,0.440196,0.428339,0.418471,0.405038
333,0.419762,0.444143,0.448569,0.437577,0.440052,0.427979,0.418554,0.405004
333.5,0.41968,0.444024,0.448565,0.43748,0.44007,0.427616,0.418408,0.404764
334,0.419704,0.443648,0.448151,0.436985,0.439862,0.42745,0.417946,0.404111
334.5,0.419319,0.443733,0.448162,0.437101,0.439504,0.427308,0.417549,0.404006
335,0.418837,0.44321,0.447815,0.437009,0.439211,0.427038,0.41774,0.403617
335.5,0.418495,0.442944,0.447547,0.436406,0.438948,0.426983,0.41727,0.403102
336,0.41831,0.442309,0.446936,0.43588,0.438487,0.426107,0.416845,0.402979
336.5,0.417567,0.44185,0.446611,0.435352,0.438346,0.42605,0.416346,0.402291
337,0.416399,0.441232,0.445765,0.434736,0.437435,0.425523,0.415729,0.401624
337.5,0.415549,0.440696,0.445133,0.434532,0.436838,0.424663,0.415436,0.400965
338,0.415049,0.439569,0.444433,0.433568,0.43589,0.424216,0.414415,0.400599
338.5,0.41377,0.438983,0.443727,0.433048,0.435294,0.423213,0.413848,0.400003
339,0.413032,0.437989,0.443191,0.432273,0.435003,0.423073,0.413067,0.399521
339.5,0.411896,0.437122,0.442032,0.431278,0.434025,0.422222,0.412347,0.3987
340,0.410883,0.43607,0.441037,0.430017,0.432725,0.420966,0.411443,0.397518
340.5,0.410353,0.434607,0.43967,0.428399,0.431334,0.419685,0.410572,0.395785
341,0.409282,0.433726,0.43901,0.427784,0.430696,0.418552,0.410412,0.395544
341.5,0.408311,0.432641,0.438335,0.427418,0.430019,0.417762,0.409691,0.394884
342,0.407518,0.43183,0.437098,0.426725,0.42935,0.417134,0.409383,0.394497
342.5,0.406066,0.430736,0.43658,0.42541,0.428009,0.416599,0.408747,0.393492
343,0.404985,0.429864,0.435481,0.42468,0.427643,0.415806,0.407649,0.392946
343.5,0.404241,0.42887,0.434454,0.424094,0.426748,0.414843,0.406689,0.392425
344,0.402989,0.427923,0.433868,0.423018,0.42601,0.414258,0.405794,0.391451
344.5,0.402097,0.426875,0.433184,0.422861,0.425323,0.413962,0.405416,0.391051
345,0.401325,0.426184,0.432269,0.421611,0.424609,0.413492,0.405113,0.390305
345.5,0.400295,0.425402,0.431634,0.420785,0.424167,0.413255,0.4045,0.390195
346,0.399732,0.424363,0.431123,0.42063,0.423412,0.411951,0.403769,0.389315
346.5,0.398439,0.42368,0.430332,0.419711,0.423085,0.411096,0.402981,0.388634
347,0.397978,0.422801,0.429586,0.419168,0.422186,0.410632,0.402553,0.387789
347.5,0.396898,0.422034,0.429089,0.418681,0.421559,0.410256,0.402151,0.387755
348,0.395947,0.421063,0.428152,0.417698,0.421011,0.4096,0.401473,0.387152
348.5,0.395002,0.420325,0.427184,0.417357,0.420339,0.408817,0.400846,0.386354
349,0.394045,0.420124,0.426424,0.416706,0.419222,0.408515,0.400454,0.386042
349.5,0.393572,0.419096,0.426567,0.416141,0.419042,0.407795,0.39987,0.385523
350,0.393094,0.418585,0.42568,0.415917,0.4187,0.407598,0.399749,0.385382
350.5,0.392409,0.417914,0.425026,0.415129,0.418512,0.407447,0.399263,0.384488
351,0.391668,0.417442,0.424693,0.414617,0.418096,0.406764,0.398699,0.384174
351.5,0.391203,0.4168,0.42436,0.414038,0.417488,0.406291,0.398314,0.383995
352,0.390594,0.415978,0.423505,0.413729,0.417286,0.40586,0.397642,0.38354
352.5,0.390088,0.415506,0.423162,0.413127,0.416539,0.405595,0.397333,0.38311
353,0.389597,0.415153,0.422269,0.412916,0.415969,0.404829,0.396904,0.382786
353.5,0.38879,0.414411,0.422114,0.412398,0.41545,0.404273,0.396289,0.382169
354,0.388329,0.414313,0.422121,0.412388,0.414915,0.403801,0.395942,0.381507
354.5,0.387876,0.4137,0.421412,0.411256,0.414338,0.403618,0.395177,0.381021
355,0.387379,0.41358,0.420942,0.411247,0.414624,0.40348,0.394968,0.380573
355.5,0.387018,0.413054,0.420716,0.410852,0.414005,0.403286,0.395183,0.380353
356,0.386604,0.412608,0.420459,0.410768,0.413868,0.402806,0.394384,0.380526
356.5,0.386551,0.412748,0.420119,0.410398,0.413318,0.402997,0.394291,0.380293
357,0.386437,0.412875,0.420279,0.410201,0.413441,0.402524,0.394488,0.37984
357.5,0.386364,0.412371,0.419944,0.410236,0.413404,0.40198,0.394018,0.379399
358,0.386162,0.412194,0.419591,0.410048,0.413253,0.402019,0.393955,0.379489
358.5,0.385859,0.412129,0.419739,0.410096,0.413162,0.401772,0.393635,0.379412
359,0.385866,0.412078,0.419586,0.409788,0.412836,0.401655,0.393531,0.379071
359.5,0.38563,0.411786,0.419651,0.40976,0.412601,0.401483,0.393353,0.37876
360,0.385466,0.411673,0.419406,0.409722,0.41272,0.400993,0.393233,0.378791
360.5,0.385442,0.411743,0.419431,0.409787,0.412895,0.401696,0.39319,0.378588
361,0.385404,0.411553,0.419305,0.409717,0.412964,0.401585,0.3931,0.378339
361.5,0.385991,0.411929,0.419401,0.409411,0.41234,0.401373,0.392977,0.378156
362,0.385802,0.411918,0.419459,0.409433,0.412577,0.401417,0.393094,0.378303
362.5,0.385977,0.411983,0.419644,0.409453,0.412488,0.401675,0.393162,0.378105
363,0.386008,0.412017,0.419672,0.409492,0.412863,0.401499,0.392733,0.378057
363.5,0.386227,0.412205,0.42008,0.409624,0.41311,0.401579,0.39304,0.37798
364,0.386476,0.412555,0.419901,0.409731,0.413064,0.401641,0.392978,0.378302
364.5,0.386692,0.412519,0.420134,0.41019,0.412795,0.401823,0.392922,0.37853
365,0.386824,0.41294,0.420309,0.410207,0.413167,0.401319,0.392955,0.378051
365.5,0.386904,0.412922,0.420547,0.410291,0.413212,0.401198,0.392852,0.377672
366,0.387005,0.412797,0.420689,0.41066,0.413068,0.401248,0.393158,0.377704
366.5,0.386904,0.412898,0.420611,0.410453,0.413231,0.401016,0.393061,0.377701
367,0.387006,0.413049,0.420597,0.410168,0.413143,0.40098,0.392996,0.377299
