0%,10%,20%,30%,40%,50%,60%,70%,0%H,10%H,20%H,30%H,40%H,50%H,60%H,70%H,0%V,10%V,20%V,30%V,40%V,50%V,60%V,70%V,80%,90%,100%,80%H,90%H,100%H,80%V,90%V,100%V
0.7548330452188153,0.8137557241377931,0.8513445381951039,0.8708594472152529,0.8782715437174574,0.8821308184511534,0.8957011010995366,0.9044846555527631,0.7538531338250252,0.8081469299336963,0.8474914669769592,0.8687981803299122,0.8782543862677116,0.8828037852448305,0.8977615786547729,0.9074790052311666,0.7568884679090373,0.8152345350600188,0.8496362706872118,0.8656282487033918,0.8698545963516398,0.8726859300355162,0.8842007815505168,0.8918516502936095,,,,,,,,,
,,,,,,,,0.8176039742909361,0.895239772455378,0.9318633045619579,0.9394572915261353,0.9490379322493847,0.9594967686090876,0.9635856043195722,0.9663005750868606,0.8170338296825326,0.8790070228144283,0.9148720813226568,0.9157694592282457,0.9300856011697495,0.9392079301395189,0.9439261690013978,0.9457405136104686,,,,0.9669971383181702,0.9721511420958773,1.0096318246796743,0.9450915777738411,0.9530866311907961,1.0189986645040983
,,,,,,,,0.951917693296913,0.9607737452442344,0.9715181611475071,0.974119710188306,0.9748218967447073,0.9760978529139974,0.9761655781422839,0.9772718232544455,0.9502533108530895,0.9484718000663929,0.9602271963231441,0.960746716890809,0.9615682790392884,0.9621516033539903,0.9618606642751274,0.963243977488109,,,,0.9776208256242409,1.0015244477409952,1.0307470653517212,0.9617487880185009,1.0067241653134122,1.0047337835640657
