Wavelength,0%,10%,20%,30%,40%,50%,60%,70%
396.5,1.377118,1.387774,1.386514,1.368452,1.36242,1.34731,1.336909,1.319257
397,1.357717,1.367629,1.365718,1.345929,1.340307,1.325772,1.315341,1.296701
397.5,1.338115,1.348257,1.345542,1.325388,1.319851,1.306156,1.29504,1.276909
398,1.321116,1.330343,1.328481,1.309119,1.304269,1.289387,1.27883,1.258944
398.5,1.305252,1.314378,1.312045,1.291994,1.286265,1.271615,1.261621,1.242064
399,1.289781,1.300152,1.296756,1.277148,1.27162,1.256645,1.245928,1.225433
399.5,1.276238,1.285918,1.282432,1.262441,1.257721,1.242512,1.230479,1.210973
400,1.26396,1.27379,1.271187,1.249796,1.244224,1.229533,1.217535,1.198237
400.5,1.252547,1.26133,1.258925,1.238532,1.232288,1.216678,1.205511,1.185084
401,1.241005,1.250059,1.246403,1.226069,1.220168,1.204769,1.19311,1.172616
401.5,1.229574,1.239094,1.235497,1.214562,1.207909,1.193312,1.181239,1.160698
402,1.219332,1.228696,1.224364,1.20344,1.197174,1.181975,1.169908,1.149652
402.5,1.210259,1.219152,1.215456,1.193815,1.187466,1.172245,1.16033,1.139639
403,1.201188,1.209554,1.204834,1.183309,1.177038,1.161707,1.149699,1.129324
403.5,1.191619,1.199421,1.194979,1.173749,1.167402,1.151119,1.139334,1.118146
404,1.183306,1.191018,1.186,1.164183,1.157642,1.141505,1.12941,1.108584
404.5,1.174309,1.182733,1.176875,1.155368,1.148529,1.131852,1.12028,1.099076
405,1.167276,1.174463,1.169443,1.146551,1.139862,1.123602,1.11173,1.090496
405.5,1.160007,1.167173,1.161517,1.138991,1.13207,1.115688,1.103912,1.082419
406,1.153096,1.160116,1.154283,1.131204,1.124375,1.107791,1.096147,1.074574
406.5,1.146537,1.153531,1.146693,1.124167,1.116718,1.100392,1.088459,1.066334
407,1.140473,1.146987,1.140223,1.117162,1.109248,1.093151,1.080903,1.059364
407.5,1.134516,1.140876,1.134184,1.110863,1.102664,1.086617,1.073859,1.051949
408,1.128708,1.135828,1.128703,1.105229,1.096936,1.080471,1.067969,1.045784
408.5,1.124238,1.131134,1.123522,1.099913,1.091308,1.074784,1.061963,1.039766
409,1.120508,1.125824,1.11852,1.094825,1.086241,1.069704,1.056874,1.03396
409.5,1.115827,1.12107,1.113825,1.089578,1.081086,1.063956,1.051037,1.027827
410,1.112094,1.117198,1.109517,1.084759,1.075845,1.058833,1.045735,1.022762
410.5,1.108834,1.113576,1.105433,1.08077,1.07165,1.054776,1.04124,1.018282
411,1.105412,1.110507,1.102407,1.077122,1.067809,1.050479,1.037451,1.014235
411.5,1.1028,1.107684,1.098869,1.07376,1.06429,1.046558,1.033646,1.010544
412,1.100674,1.104949,1.095714,1.070855,1.0611,1.043465,1.030216,1.007132
412.5,1.098527,1.101919,1.092994,1.067801,1.05815,1.040134,1.027206,1.003688
413,1.096996,1.09993,1.090909,1.065401,1.055272,1.03735,1.023711,1.000533
413.5,1.094925,1.098042,1.088355,1.062609,1.052356,1.034341,1.021001,0.997267
414,1.093512,1.096066,1.08593,1.060013,1.049538,1.031602,1.018,0.994326
414.5,1.091794,1.094348,1.083949,1.058106,1.047169,1.028893,1.015476,0.991397
415,1.090814,1.093168,1.082289,1.055934,1.04518,1.027074,1.013203,0.988914
415.5,1.089471,1.091666,1.081283,1.054033,1.04327,1.024806,1.011237,0.98652
416,1.088899,1.090626,1.079164,1.05237,1.041249,1.023133,1.008988,0.984256
416.5,1.088471,1.090255,1.078267,1.051005,1.03975,1.021909,1.00731,0.982514
417,1.087941,1.089469,1.077413,1.050239,1.038606,1.020608,1.005908,0.980946
417.5,1.08756,1.088558,1.076213,1.048626,1.037273,1.019148,1.004058,0.978936
418,1.087248,1.087744,1.07534,1.047901,1.035547,1.017472,1.002393,0.977267
418.5,1.086738,1.087359,1.074192,1.046669,1.034211,1.01621,1.001029,0.975289
419,1.08655,1.086836,1.073742,1.045777,1.033199,1.014816,0.999736,0.974064
419.5,1.086729,1.086544,1.073188,1.044847,1.032198,1.013608,0.99853,0.97263
420,1.087054,1.086309,1.072583,1.044352,1.031359,1.012723,0.997323,0.97138
420.5,1.08706,1.086406,1.072275,1.0438,1.030647,1.011801,0.996308,0.970111
421,1.087462,1.086326,1.071874,1.042797,1.029642,1.010698,0.995197,0.969121
421.5,1.08765,1.086623,1.071687,1.042533,1.028884,1.009969,0.994386,0.968304
422,1.088236,1.086675,1.071442,1.042174,1.028563,1.009099,0.993677,0.967119
422.5,1.088711,1.086427,1.071065,1.041494,1.02766,1.008434,0.992675,0.966286
423,1.089344,1.086863,1.071405,1.041195,1.027201,1.007851,0.991961,0.965356
423.5,1.089829,1.087164,1.07119,1.041138,1.02671,1.007203,0.991198,0.964359
424,1.090602,1.087761,1.071354,1.041045,1.026669,1.006815,0.990803,0.963726
424.5,1.091412,1.088449,1.071323,1.040491,1.02616,1.006498,0.990126,0.963097
425,1.092452,1.088824,1.071717,1.04058,1.025885,1.006257,0.989655,0.962355
425.5,1.093826,1.089239,1.071636,1.040438,1.025953,1.005972,0.98931,0.961639
426,1.094741,1.089831,1.072171,1.040576,1.025713,1.005345,0.988871,0.961238
426.5,1.095644,1.090568,1.072635,1.04089,1.025524,1.005369,0.988379,0.960735
427,1.096717,1.091287,1.072962,1.041175,1.025348,1.005171,0.988226,0.960178
427.5,1.098032,1.092355,1.073538,1.041347,1.025341,1.004922,0.988045,0.959605
428,1.099825,1.093519,1.074109,1.041419,1.025472,1.004861,0.98776,0.959263
428.5,1.101128,1.094454,1.075066,1.041908,1.02558,1.004847,0.987495,0.958899
429,1.102831,1.095088,1.075911,1.042156,1.02568,1.004679,0.987279,0.95856
429.5,1.104225,1.096415,1.076299,1.042836,1.025675,1.004543,0.987422,0.958277
430,1.105862,1.097481,1.077172,1.043026,1.026009,1.005076,0.987158,0.958136
430.5,1.107473,1.098794,1.078216,1.043615,1.026421,1.005229,0.987299,0.957994
431,1.10909,1.100204,1.079085,1.044092,1.026833,1.005371,0.987493,0.957607
431.5,1.11109,1.101342,1.080056,1.044852,1.027224,1.005474,0.987462,0.957639
432,1.113064,1.102834,1.080711,1.045261,1.027638,1.005629,0.987509,0.957408
432.5,1.114839,1.104329,1.081707,1.045837,1.02802,1.005916,0.987577,0.95731
433,1.116463,1.105533,1.082555,1.046608,1.028159,1.006243,0.98782,0.957293
433.5,1.11827,1.107123,1.083757,1.047151,1.028668,1.006456,0.987802,0.957108
434,1.119897,1.108487,1.084521,1.047703,1.029119,1.006785,0.988066,0.95709
434.5,1.12199,1.109873,1.085799,1.048512,1.029667,1.006865,0.988174,0.957129
435,1.124036,1.111359,1.086664,1.049128,1.030046,1.007389,0.988343,0.957093
435.5,1.12569,1.11259,1.0875,1.049866,1.030322,1.007628,0.988634,0.95701
436,1.127665,1.114047,1.088658,1.050739,1.030747,1.008168,0.98874,0.957061
436.5,1.129648,1.115641,1.089853,1.051467,1.03105,1.008364,0.988949,0.957166
437,1.131692,1.117194,1.090942,1.052471,1.03151,1.008742,0.989228,0.956995
437.5,1.13361,1.118873,1.092032,1.052975,1.032225,1.00907,0.989569,0.957028
438,1.135777,1.120229,1.093249,1.053615,1.032842,1.009378,0.989847,0.957162
438.5,1.137578,1.121773,1.094031,1.05471,1.033349,1.009559,0.989872,0.957181
439,1.139824,1.12331,1.095162,1.055059,1.033979,1.010177,0.989896,0.957305
439.5,1.1419,1.124531,1.0963,1.056046,1.034513,1.010628,0.990187,0.957349
440,1.144094,1.126358,1.09767,1.056973,1.035025,1.011048,0.990551,0.95739
440.5,1.146293,1.127836,1.098699,1.057769,1.03556,1.01155,0.990894,0.957509
441,1.148254,1.129673,1.099896,1.058594,1.036197,1.012068,0.991308,0.957876
441.5,1.150597,1.131639,1.101173,1.059368,1.036994,1.012542,0.991714,0.958077
442,1.152833,1.133308,1.102403,1.060321,1.037375,1.013227,0.991982,0.957958
442.5,1.154665,1.134813,1.103485,1.061099,1.03804,1.013582,0.992466,0.958107
443,1.156988,1.136613,1.104698,1.062103,1.038627,1.014031,0.992746,0.958314
443.5,1.159357,1.138199,1.106093,1.062954,1.039578,1.014734,0.993171,0.958621
444,1.161864,1.140108,1.107444,1.064102,1.040109,1.015173,0.99364,0.958937
444.5,1.164552,1.142181,1.109142,1.06532,1.041033,1.015927,0.994012,0.959023
445,1.166865,1.143881,1.110384,1.066223,1.041626,1.016569,0.994456,0.959235
445.5,1.169308,1.145452,1.111683,1.067074,1.04251,1.017157,0.994985,0.959582
446,1.171713,1.147496,1.113071,1.068001,1.043073,1.01768,0.995479,0.959769
446.5,1.174156,1.149349,1.114356,1.068927,1.043938,1.018287,0.99588,0.960031
447,1.176834,1.151529,1.11557,1.070115,1.044705,1.018736,0.996455,0.960335
447.5,1.179519,1.15337,1.117217,1.07121,1.04566,1.019348,0.996983,0.960621
448,1.181923,1.155338,1.11891,1.072463,1.046509,1.020169,0.997581,0.960685
448.5,1.184644,1.157458,1.120441,1.07344,1.047375,1.020838,0.997947,0.961122
449,1.187087,1.159395,1.121717,1.074306,1.048132,1.021347,0.998321,0.961367
449.5,1.189903,1.16144,1.123233,1.075405,1.048822,1.022008,0.998683,0.96152
450,1.192165,1.163206,1.124578,1.076477,1.049557,1.022822,0.999215,0.961958
450.5,1.194595,1.16528,1.125897,1.077558,1.05029,1.02333,0.999917,0.962266
451,1.197264,1.167163,1.127615,1.078763,1.05095,1.024192,1.000471,0.962633
451.5,1.200044,1.169389,1.129054,1.079906,1.052058,1.02483,1.000831,0.963052
452,1.203162,1.171506,1.13071,1.081012,1.053016,1.025667,1.001436,0.963426
452.5,1.206,1.173341,1.132358,1.082306,1.05405,1.026462,1.001901,0.963645
453,1.208529,1.175834,1.133862,1.083333,1.055026,1.027173,1.002758,0.96395
453.5,1.211361,1.177944,1.13534,1.084566,1.055706,1.027899,1.003178,0.964294
454,1.21417,1.179966,1.136922,1.085775,1.056534,1.028569,1.003703,0.964813
454.5,1.21715,1.18221,1.138499,1.086889,1.057474,1.029267,1.004175,0.965127
455,1.220075,1.184463,1.140011,1.087994,1.058332,1.02991,1.004913,0.965476
455.5,1.223084,1.186684,1.141599,1.089168,1.059293,1.0307,1.005342,0.965735
456,1.225969,1.188603,1.143339,1.090364,1.06021,1.031553,1.006081,0.966177
456.5,1.228916,1.190788,1.145014,1.091608,1.061276,1.032254,1.006595,0.966516
457,1.232123,1.193361,1.146673,1.09286,1.062141,1.033162,1.007357,0.966925
457.5,1.235174,1.195621,1.148427,1.094082,1.063075,1.033846,1.007977,0.967226
458,1.238049,1.197805,1.149968,1.095726,1.063875,1.034635,1.008568,0.967596
458.5,1.240776,1.20011,1.15152,1.096756,1.064717,1.035416,1.009086,0.967998
459,1.244177,1.202455,1.153216,1.097665,1.065833,1.036222,1.009817,0.968582
459.5,1.246889,1.204635,1.154914,1.099165,1.066614,1.036901,1.010307,0.968733
460,1.250062,1.206952,1.156721,1.10023,1.067665,1.037619,1.010895,0.969089
460.5,1.253412,1.209118,1.158193,1.101421,1.068612,1.038496,1.011374,0.969537
461,1.256378,1.211269,1.160013,1.102912,1.069544,1.03919,1.012036,0.969952
461.5,1.259301,1.213634,1.16155,1.104022,1.070407,1.039933,1.012675,0.970158
462,1.262032,1.215874,1.162818,1.104901,1.07125,1.040676,1.013115,0.970378
462.5,1.265133,1.217924,1.164327,1.105983,1.071975,1.041276,1.013719,0.970859
463,1.268067,1.219947,1.165955,1.107058,1.073047,1.042117,1.01409,0.971122
463.5,1.271538,1.222406,1.167873,1.10842,1.073868,1.042741,1.014754,0.971497
464,1.274867,1.224839,1.169814,1.109447,1.074893,1.043725,1.015502,0.971863
464.5,1.277864,1.227,1.17122,1.110904,1.075517,1.044383,1.015827,0.972053
465,1.280526,1.229537,1.172631,1.112018,1.076586,1.044868,1.016322,0.972398
465.5,1.283655,1.231688,1.174187,1.113014,1.077322,1.045612,1.016719,0.972673
466,1.286817,1.233866,1.175669,1.114237,1.078125,1.046276,1.017231,0.972919
466.5,1.289806,1.235806,1.176999,1.11523,1.078984,1.046832,1.017701,0.973018
467,1.292948,1.237978,1.178634,1.115993,1.079585,1.047407,1.018187,0.973092
467.5,1.295819,1.240223,1.179916,1.117178,1.08029,1.047728,1.018437,0.973286
468,1.298984,1.242295,1.181739,1.118064,1.080937,1.048338,1.018656,0.973305
468.5,1.301325,1.244307,1.182973,1.118893,1.081366,1.048732,1.018948,0.9734
469,1.3041,1.246017,1.18416,1.119795,1.081969,1.049153,1.019085,0.973392
469.5,1.307126,1.24791,1.185187,1.120433,1.08242,1.049413,1.019138,0.973212
470,1.309875,1.249601,1.186153,1.121121,1.082678,1.049698,1.019221,0.972999
470.5,1.312286,1.251194,1.187126,1.121477,1.082968,1.049666,1.019022,0.97256
471,1.314523,1.252769,1.188039,1.121805,1.082998,1.049577,1.018687,0.972039
471.5,1.316898,1.253747,1.18837,1.121904,1.082834,1.049165,1.018113,0.971116
472,1.318331,1.254651,1.188442,1.121559,1.082276,1.048144,1.017133,0.969914
472.5,1.319534,1.254671,1.188038,1.120622,1.080882,1.0467,1.015476,0.96806
473,1.319654,1.25403,1.186621,1.118942,1.078948,1.044585,1.013265,0.965692
473.5,1.32066,1.25412,1.185777,1.117639,1.07741,1.042991,1.011495,0.963811
474,1.323669,1.255953,1.186943,1.118458,1.077697,1.043118,1.011396,0.963355
474.5,1.32787,1.259024,1.189463,1.120282,1.079456,1.044868,1.012895,0.964484
475,1.332058,1.262774,1.192142,1.122763,1.081817,1.046848,1.01469,0.966171
475.5,1.336788,1.266333,1.19514,1.125181,1.083961,1.04887,1.016736,0.967981
476,1.341979,1.270442,1.198754,1.128051,1.086574,1.05137,1.018882,0.97004
476.5,1.346795,1.274737,1.202243,1.13116,1.089296,1.053952,1.02123,0.972248
477,1.352097,1.27904,1.206146,1.134388,1.092306,1.056815,1.023909,0.974664
477.5,1.357986,1.28385,1.209917,1.137928,1.095631,1.059958,1.026832,0.97747
478,1.363907,1.288515,1.213934,1.141789,1.099258,1.063265,1.030093,0.980464
478.5,1.370369,1.294047,1.218501,1.145738,1.102877,1.066926,1.033491,0.983766
479,1.376537,1.299692,1.223271,1.150091,1.106912,1.070614,1.037309,0.987242
479.5,1.383201,1.305002,1.22804,1.154409,1.111046,1.074645,1.041171,0.990752
480,1.390309,1.311099,1.233418,1.159145,1.115524,1.079182,1.045499,0.994739
480.5,1.397481,1.317523,1.239165,1.164307,1.120556,1.084008,1.050151,0.999333
481,1.405253,1.324137,1.245389,1.170214,1.125997,1.089276,1.054918,1.004134
