Wavelength,0%,10%,20%,30%,40%,50%,60%,70%,80%,90%,100%,0%H,10%H,20%H,30%H,40%H,50%H,60%H,70%H,80%H,90%H,100%H,0%V,10%V,20%V,30%V,40%V,50%V,60%V,70%V,80%V,90%V,100%V,V_baseline,H_baseline
306.5,,,,,,,,,,,,0.0,-0.12701699999999994,-0.08031899999999981,-0.1020319999999999,-0.005825999999999887,0.0,-0.01462500000000011,0.0,-0.022006999999999888,-0.18201899999999993,-0.47757499999999986,-0.03836530000000016,-0.07160330000000004,0.013987699999999936,-0.14709130000000004,-0.0006393000000000093,0.013987699999999936,-0.0384023,-0.01395230000000014,-0.09387029999999985,-0.19697129999999996,-0.6100512999999999,3.9860123,4.0
307.0,,,,,,,,,,,,0.027829000000000104,0.027829000000000104,-0.0013689999999999536,-0.03972599999999993,0.027829000000000104,0.027829000000000104,0.027829000000000104,0.027829000000000104,0.027829000000000104,-0.11757200000000001,-0.8915229999999998,-0.027459700000000087,-0.20318170000000002,0.016054299999999966,0.0014473000000001512,-0.08140869999999989,-0.017307699999999926,0.016054299999999966,-0.020425700000000102,0.016054299999999966,-0.021659699999999837,-0.26932370000000017,3.9839457,3.972171
307.5,,,,,,,,,,,,-0.04747000000000012,-0.0008960000000000079,-0.015573999999999977,0.0048479999999999634,0.0048479999999999634,0.0048479999999999634,0.0048479999999999634,-0.02297899999999986,0.0048479999999999634,-0.20588799999999985,-0.701791,0.022468299999999886,0.007886300000000013,0.007852299999999701,0.022468299999999886,-0.019510700000000103,0.022468299999999886,-0.026837700000000186,0.0006262999999999685,0.022468299999999886,-0.03340969999999999,-0.5272867000000003,3.9775317,3.995152
308.0,,,,,,,,,,,,0.0,0.0,-0.01455900000000021,0.0,0.0,0.0,0.0,-0.021700000000000053,0.0,-0.35712900000000003,-0.4241480000000002,-0.00793770000000027,0.025133299999999803,-0.05499870000000007,0.010606299999999624,-0.01693570000000033,-0.17364970000000035,-0.002386700000000186,0.025133299999999803,0.025133299999999803,-0.34585670000000013,-1.0296357,3.9748667,4.0
308.5,,,,,,,,,,,,-0.007660333000000019,-0.07568333300000019,-0.12031233300000022,0.012563666999999779,0.012563666999999779,-0.015253333000000424,0.012563666999999779,0.012563666999999779,0.012563666999999779,-0.34043833300000026,-0.7672693330000002,-0.010659299999999927,-0.017917300000000136,-0.03964230000000013,0.003808699999999998,-0.05566929999999992,-0.01071730000000004,0.003808699999999998,-0.03393630000000014,0.003808699999999998,-0.11198530000000018,-0.9800563000000002,3.9961913,3.987436333
309.0,,,,,,,,,,,,-0.08642866699999985,-0.025534667000000066,-0.08801966700000019,-0.029311666999999986,0.016343333000000015,0.016343333000000015,-0.053405666999999823,0.0017543330000000523,0.016343333000000015,-0.08249766700000016,-0.6211436670000001,-0.024839700000000242,-0.026070700000000002,0.005970299999999984,-0.05499870000000007,-0.030241699999999927,-0.010391700000000004,-0.046152699999999935,-0.004345700000000008,0.017388299999999912,-0.08841769999999993,-0.8306467,3.9826117,3.983656667
309.5,,,,,,,,,,,,0.0,-0.03342799999999979,-0.037679999999999936,-0.005672999999999817,0.0,0.0,-0.020201000000000136,-0.027804000000000162,0.0,-0.10397500000000015,-0.26515699999999987,0.008407000000000053,0.014070999999999945,0.014070999999999945,-0.038138000000000005,0.014070999999999945,0.014070999999999945,0.014070999999999945,-0.007662999999999975,-0.0012110000000000731,-0.205851,-0.535485,3.985929,4.0
310.0,,,,,,,,,,,,-0.010667000000000204,-0.13585599999999998,0.011004999999999932,0.005314999999999959,0.011004999999999932,0.011004999999999932,-0.022009999999999863,0.011004999999999932,-0.041930000000000245,-0.09495100000000001,-0.6337869999999999,-0.016948300000000138,0.020731699999999798,0.006264700000000012,0.020731699999999798,0.020731699999999798,-0.04269430000000041,-0.021109299999999998,-0.08339530000000028,0.020731699999999798,-0.12618830000000036,-0.4937513,3.9792683,3.988995
310.5,,,,,,,,,,,,0.02807000000000004,-0.08284199999999986,0.006451999999999902,0.02807000000000004,0.02807000000000004,0.02807000000000004,0.02807000000000004,0.02807000000000004,0.012859000000000176,-0.32599100000000014,-0.8497849999999998,0.009243699999999855,-0.005200300000000269,-0.06743630000000023,0.009243699999999855,0.0036236999999998964,-0.0324823000000003,-0.010835300000000103,0.009243699999999855,-0.013149300000000252,-0.18023630000000024,-0.6558273000000003,3.9907563,3.97193
311.0,,,,,,,,,,,,0.029159667000000056,-0.026262333000000027,0.014766666999999956,0.007529667000000018,0.029159667000000056,0.029159667000000056,0.029159667000000056,0.029159667000000056,0.029159667000000056,-0.1347683329999998,-0.09569233300000013,0.016790299999999814,0.016790299999999814,-0.08418470000000022,0.002372299999999772,0.016790299999999814,0.016790299999999814,0.016790299999999814,0.005612299999999681,-0.0056027000000002936,-0.1437107000000002,-0.9045907,3.9832097,3.970840333
311.5,,,,,,,,,,,,-0.02559733299999989,-0.0024183330000000502,-0.025588332999999963,-0.024071333000000195,-0.0024063330000001493,0.011970666999999935,-0.048660332999999945,0.011970666999999935,0.011970666999999935,-0.33818733300000003,-0.2847623330000002,-0.009482299999999722,0.0037397000000001235,-0.07391829999999988,-0.009524299999999819,0.01816070000000014,0.01816070000000014,0.01816070000000014,-0.11167229999999995,-0.02547329999999981,-0.03243829999999992,-0.8139452999999999,3.9818393,3.988029333
312.0,,,,,,,,,,,,-0.058015666999999826,-0.007210666999999837,-0.04810666699999988,0.007180332999999983,-0.03829266699999989,0.007180332999999983,0.007180332999999983,0.007180332999999983,0.000824333000000177,-0.3431816670000001,-0.7125506669999999,0.0,0.0,-0.1630370000000001,0.0,0.0,-0.005549999999999944,-0.1415289999999998,-0.03293500000000016,0.0,-0.22956300000000018,-0.9152330000000002,4.0,3.992819667
312.5,,,,,,,,,,,,0.0018410000000002036,-0.019750999999999852,-0.025280999999999665,0.0018410000000002036,-0.09891299999999958,-0.039891999999999594,0.0018410000000002036,0.0018410000000002036,0.0018410000000002036,-0.3693259999999996,-0.36755499999999985,0.004793299999999778,0.004793299999999778,-0.009548700000000299,-0.038409700000000324,-0.04071770000000008,-0.022856700000000174,-0.016796700000000442,0.004793299999999778,0.004793299999999778,-0.31153470000000016,-0.9159917000000002,3.9952067,3.998159
313.0,,,,,,,,,,,,0.009212999999999916,-0.01238500000000009,-0.1393690000000003,0.009212999999999916,0.009212999999999916,-0.046898000000000106,0.00363800000000003,-0.005212999999999912,0.009212999999999916,-0.3183370000000001,-0.6409739999999999,0.0,-0.021625999999999923,0.0,-0.050419000000000214,0.0,-0.014409999999999812,-0.02157600000000004,0.0,0.0,-0.03982000000000019,-0.5766079999999998,4.0,3.990787
313.5,,,,,,,,,,,,0.011928666999999837,-0.10200633300000028,-0.021557333000000067,0.030476666999999846,0.044922666999999805,0.044922666999999805,0.044922666999999805,0.044922666999999805,0.044922666999999805,-0.12397533300000019,-0.33610533300000034,0.0,-0.0851869999999999,-0.021609999999999907,-0.014409000000000116,-0.07372600000000018,0.0,0.0,-0.014444999999999819,-0.0063909999999998135,-0.0062590000000000146,-0.6631830000000001,4.0,3.955077333
314.0,,,,,,,,,,,,-0.03388233300000021,0.019220666999999914,-0.09393933300000024,0.004774666999999955,0.019220666999999914,0.019220666999999914,0.019220666999999914,0.019220666999999914,0.019220666999999914,-0.07571033299999996,-0.2353583330000002,0.03624099999999997,0.04187099999999999,-0.001363000000000003,0.004223000000000088,-0.02158799999999994,8.199999999991547e-05,0.04187099999999999,-0.0014650000000000496,0.04187099999999999,-0.20301599999999986,-1.099132,3.958129,3.980779333
314.5,,,,,,,,,,,,0.012572667000000148,-0.09610333299999985,0.012572667000000148,-0.015214332999999858,-0.02360933300000001,0.012572667000000148,-0.015243332999999915,-0.02051933299999975,0.012572667000000148,-0.35118533299999966,-0.5751773330000001,0.0347417000000001,0.056451700000000216,0.018720700000000257,0.014106700000000139,0.02868270000000006,0.03472570000000008,0.056451700000000216,0.028587700000000105,0.056451700000000216,-0.04932729999999985,-0.9724762999999998,3.9435483,3.987427333
315.0,,,,,,,,,,,,-0.009192332999999664,-0.10630433299999975,0.012572667000000148,0.012572667000000148,-0.009200332999999894,-0.01525933299999993,-0.014965332999999692,-0.0627123329999999,0.006032666999999936,-0.349742333,-0.656180333,0.049797700000000056,0.038189700000000215,0.04402669999999986,0.021961699999999862,0.049797700000000056,0.011973699999999976,-0.006696299999999766,-0.015846299999999758,0.049797700000000056,-0.20417529999999973,-0.9251903000000001,3.9502023,3.987427333
315.5,,,,,,,,,,,,-0.005790000000000184,-0.141826,0.0,-0.06253999999999982,-0.08280300000000018,0.0,0.0,-0.020467000000000013,-0.028722999999999832,-0.24627899999999991,-0.7958449999999999,0.0,-0.03317799999999993,-0.17350600000000016,-0.021828999999999876,-0.021884000000000015,0.0,-0.02182700000000004,-0.04843300000000017,0.0,-0.14459799999999978,-0.457916,4.0,4.0
316.0,,,,,,,,,,,,0.004915000000000003,-0.04658300000000004,-0.009780000000000122,-0.06266000000000016,-0.02307900000000007,0.004915000000000003,-0.023083000000000187,0.004915000000000003,0.004915000000000003,-0.14697300000000002,-1.2191109999999998,0.027287700000000026,0.027287700000000026,-0.01062429999999992,0.027287700000000026,0.005403700000000011,0.027287700000000026,0.012547699999999828,0.027287700000000026,-0.025893299999999897,-0.1023073000000001,-0.23327229999999988,3.9727123,3.995085
316.5,,,,,,,,,,,,0.004915000000000003,-0.07605700000000004,-0.009932000000000052,-0.009898000000000184,0.004915000000000003,0.004915000000000003,0.004915000000000003,0.004915000000000003,0.004915000000000003,-0.37105699999999997,-0.09325200000000011,0.0,-0.028159000000000045,-0.19781700000000013,-0.08905399999999997,0.0,0.0,-0.0060549999999999216,-0.006051999999999946,0.0,-0.23791200000000012,-0.299725,4.0,3.995085
317.0,,,,,,,,,,,,0.0,0.0,-0.07052799999999992,0.0,0.0,0.0,0.0,0.0,-0.03423499999999979,-0.5096440000000002,-0.07017300000000004,0.0,-0.12187999999999999,-0.057154999999999845,-0.0743330000000002,0.0,-0.021002999999999883,-0.033520000000000216,0.0,0.0,-0.27448700000000015,-0.9762010000000001,4.0,4.0
317.5,,,,,,,,,,,,0.0,-0.07273899999999989,-0.028344000000000147,-0.012558999999999987,-0.04864999999999986,0.0,0.0,0.0,-0.03170099999999998,-0.4667140000000001,-0.5043579999999999,0.006250000000000089,-0.04235199999999972,0.006250000000000089,-0.05041899999999977,0.006250000000000089,-0.03993399999999969,-0.07071899999999998,-0.03613099999999969,0.006250000000000089,-0.24210399999999987,-0.9077139999999999,3.99375,4.0
318.0,,,,,,,,,,,,0.0,0.0,0.0,-0.006304000000000087,-0.07847600000000021,-0.006489999999999885,0.0,0.0,0.0,-0.1463160000000001,-0.5106869999999999,0.009481300000000026,-0.04642869999999988,-0.024350699999999836,0.009481300000000026,-0.024211699999999947,0.009481300000000026,-0.011984700000000181,-0.1283297000000001,0.009481300000000026,-0.12200670000000002,-0.9769516999999999,3.9905187,4.0
318.5,,,,,,,,,,,,-0.028703000000000145,0.0,0.0,-0.0611600000000001,0.0,0.0,0.0,-0.06258499999999989,0.0,-0.10985800000000001,-0.2838630000000002,-0.07021630000000023,-0.04548030000000036,-0.10786430000000014,0.017087699999999817,0.017087699999999817,0.017087699999999817,-0.02144230000000036,-0.02680230000000039,-0.013735300000000006,-0.15610330000000028,-0.8784553000000002,3.9829123,4.0
319.0,,,,,,,,,,,,0.0,-0.028916000000000164,0.0,-0.04431099999999999,0.0,-0.006797000000000164,0.0,0.0,0.0,-0.36214900000000005,-0.5153029999999998,-0.06503300000000012,-0.006657999999999831,-0.06573699999999993,-0.006788999999999934,0.0,0.0,-0.015499999999999847,0.0,0.0,-0.1458140000000001,-0.7328199999999998,4.0,4.0
319.5,,,,,,,,,,,,0.007611999999999952,0.0007399999999999629,-0.06016900000000014,0.0006779999999997344,0.007611999999999952,0.007611999999999952,0.007611999999999952,0.007611999999999952,0.007611999999999952,-0.3898640000000002,-0.3028789999999999,0.026727000000000167,0.026727000000000167,-0.04341899999999965,-0.10718499999999986,0.019842000000000137,0.026727000000000167,0.026727000000000167,0.026727000000000167,-0.008307999999999982,-0.09738299999999978,-0.8031199999999998,3.973273,3.992388
320.0,,,,,,,,,,,,0.0,0.0,-0.07804399999999978,-0.05239299999999991,0.0,-0.04328500000000002,-0.043228000000000044,-0.02931999999999979,0.0,-0.25317100000000003,-0.23424099999999992,0.022946300000000086,-0.00022570000000010637,0.007134300000000149,-0.006132699999999769,-0.007302699999999884,0.022946300000000086,0.022946300000000086,0.022946300000000086,0.022946300000000086,-0.03242870000000009,-0.8901496999999998,3.9770537,4.0
320.5,,,,,,,,,,,,-0.02144133299999984,0.010677666999999946,-0.05483833300000018,-0.0037443329999997665,0.01795066700000003,0.010685667000000176,-0.03290733299999982,-0.01136933299999976,-0.05755033300000001,-0.214267333,-0.5256093329999998,0.0,-0.029379000000000044,0.0,-0.023274999999999935,0.0,0.0,-0.1393979999999999,-0.0507740000000001,0.0,-0.23434,-1.346523,4.0,3.982049333
321.0,,,,,,,,,,,,-0.11651800000000012,0.0,-0.016236999999999835,-0.08294999999999986,-0.03476599999999985,0.0,0.0,0.0,0.0,-0.19831200000000004,-0.4299970000000002,0.007992000000000221,-0.10091499999999964,-0.09058199999999994,0.00047500000000022524,0.007992000000000221,0.007992000000000221,0.000576000000000132,-0.02313099999999979,0.007992000000000221,-0.08635099999999962,-0.9693879999999999,3.992008,4.0
321.5,,,,,,,,,,,,-0.09870100000000015,-0.0649090000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4049480000000001,0.0,0.035459700000000094,0.035459700000000094,0.01884970000000008,0.035459700000000094,0.035459700000000094,-0.023481299999999816,0.035459700000000094,0.035459700000000094,0.035459700000000094,-0.10350130000000002,-0.2746803,3.9645403,4.0
322.0,,,,,,,,,,,,0.0,-0.02395499999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21638100000000016,-0.41262299999999996,0.03893199999999997,0.12235200000000024,0.14641500000000018,0.14641500000000018,0.09047800000000006,-0.05123799999999967,0.12955000000000005,0.14641500000000018,0.14641500000000018,0.03932100000000016,-0.12065199999999976,3.853585,4.0
322.5,,,,,,,,,,,,-0.01706899999999978,-0.03857199999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5923590000000001,-0.9280900000000001,-0.003572699999999873,0.031879299999999944,-0.07636069999999995,0.023535299999999815,0.02368429999999977,0.031879299999999944,0.031879299999999944,-0.0037467000000002137,0.031879299999999944,-0.05749670000000018,-0.8086766999999999,3.9681207,4.0
323.0,,,,,,,,,,,,0.0028453329999997834,-0.005486667000000001,-0.10291466700000029,-0.005692667000000373,-0.10727266700000015,0.0028453329999997834,0.0028453329999997834,0.0028453329999997834,-0.05175266700000014,-0.23039866700000022,-0.5901076670000003,0.017243999999999815,0.017243999999999815,0.017243999999999815,-0.03269200000000039,0.017243999999999815,0.008853999999999917,0.017243999999999815,0.017243999999999815,0.017243999999999815,-0.12153300000000034,-1.2949930000000003,3.982756,3.997154667
323.5,,,,,,,,,,,,0.01786633300000018,0.009274333000000023,-0.008131666999999787,-0.05265966699999991,-0.037248666999999624,0.01786633300000018,-0.024353666999999746,0.01786633300000018,-0.018815666999999703,-0.2759046669999998,-0.572224667,0.0,0.0,-0.05218200000000017,-0.0247320000000002,0.0,0.0,-0.07434999999999992,0.0,0.0,-0.2032370000000001,-1.471279,4.0,3.982133667
324.0,,,,,,,,,,,,0.0,-0.03571100000000005,-0.08623599999999998,-0.049806999999999935,0.0,-0.01789800000000019,-0.09063199999999982,0.0,-0.10000799999999987,-0.40988900000000017,-0.1165090000000002,0.040938300000000094,0.009726300000000077,0.040938300000000094,-0.012695700000000087,-0.017691699999999866,0.040938300000000094,0.040938300000000094,-0.007905699999999793,0.040938300000000094,-0.1578866999999997,-0.47733269999999983,3.9590617,4.0
324.5,,,,,,,,,,,,0.012229333000000064,-0.09283966699999979,0.012229333000000064,-0.06167166700000015,-0.03706766700000008,-0.022286666999999927,-0.049891666999999806,-0.00579266700000014,-0.013913666999999741,-0.19998366700000014,-0.8658866669999998,-0.07262099999999982,-0.04915499999999984,-0.05593799999999982,-0.11974699999999983,-0.07667599999999997,-0.11197999999999997,0.0,0.0,-0.018921000000000188,-0.054504999999999804,-1.777562,4.0,3.987770667
325.0,,,,,,,,,,,,0.014645332999999816,-0.08430966700000031,0.014645332999999816,0.014645332999999816,0.014645332999999816,0.014645332999999816,-0.13958966700000008,-0.0036566670000000023,0.014645332999999816,-0.041082667000000406,-0.938424667,-0.006436700000000073,0.0031412999999997915,0.0031412999999997915,0.0031412999999997915,0.0031412999999997915,0.0031412999999997915,0.0031412999999997915,0.0031412999999997915,-0.023120700000000216,0.0031412999999997915,-0.7649797,3.9968587,3.985354667
325.5,,,,,,,,,,,,0.019715666999999826,-0.044048333000000106,-0.040537333000000064,-0.04346433300000019,0.019715666999999826,0.019715666999999826,0.019715666999999826,-0.030016333000000284,0.019715666999999826,0.009700666999999719,-0.7660393330000002,0.008608300000000124,-0.21960869999999977,-0.03581769999999995,0.008608300000000124,-0.028553699999999793,0.008608300000000124,0.008608300000000124,-0.028618699999999997,0.008608300000000124,-0.017811699999999764,-0.9905076999999998,3.9913917,3.980284333
326.0,,,,,,,,,,,,0.0,-0.167319,-0.24730799999999986,-0.07807599999999981,0.0,-0.037513999999999825,0.0,-0.05983599999999978,0.0,-0.2319429999999998,-0.735417,0.035368000000000066,0.009268000000000054,0.01634000000000002,-0.06167100000000003,0.035368000000000066,0.025377000000000205,0.035368000000000066,0.035368000000000066,0.015808000000000266,-0.5771289999999998,-0.8684249999999998,3.964632,4.0
326.5,,,,,,,,,,,,0.0034556669999998846,0.0034556669999998846,-0.10570433300000026,-0.06419833300000022,0.0034556669999998846,-0.029073332999999923,0.0034556669999998846,-0.01589533300000001,0.0034556669999998846,-0.47809833300000015,-0.35123333300000015,0.0,-0.23342699999999983,-0.21582400000000002,-0.026334999999999997,0.0,0.0,0.0,-0.04658300000000004,0.0,-0.09606499999999984,-1.293542,4.0,3.996544333
327.0,,,,,,,,,,,,0.019232999999999834,0.019232999999999834,-0.04520000000000035,-0.0905560000000003,0.019232999999999834,-0.023495000000000044,0.019232999999999834,-0.0001180000000000625,-0.0009590000000003762,-0.21178700000000017,-1.0850440000000003,0.02970229999999985,-0.01080369999999986,-0.011864700000000283,0.04919129999999994,0.04919129999999994,0.04919129999999994,0.04919129999999994,0.02950829999999982,-0.009758699999999898,-0.023048699999999922,-0.6818816999999999,3.9508087,3.980767
327.5,,,,,,,,,,,,0.0,-0.06711799999999979,-0.019883000000000095,-0.09402400000000011,0.0,0.0,-0.08246699999999985,0.0,0.0,-0.29909600000000003,-0.324036,0.012426700000000235,0.02334870000000011,-0.0583872999999997,-0.009890299999999907,0.02334870000000011,-0.0295643000000001,-0.0038252999999999204,-0.0491003000000001,0.02334870000000011,-0.3282012999999999,-1.1609472999999997,3.9766513,4.0
328.0,,,,,,,,,,,,0.015648333000000125,-0.02262366699999996,-0.1744266670000001,0.004277333000000105,0.01581633300000007,0.01581633300000007,-0.0042436669999998955,0.01581633300000007,0.01581633300000007,-0.342399667,-0.8176296669999998,-0.11880870000000021,0.004942299999999733,-0.010855700000000024,0.012316299999999725,0.04367829999999984,0.04369230000000002,0.04375829999999992,0.04375829999999992,0.04375829999999992,-0.3315127000000002,-0.9064397,3.9562417,3.984183667
328.5,,,,,,,,,,,,-0.10388999999999982,-0.11973300000000009,-0.03360500000000011,-0.011538999999999966,0.0,0.0,-0.00021000000000004349,-0.05557299999999987,0.0,-0.20516800000000002,-0.6193019999999998,-0.056437700000000035,0.006581300000000123,0.054395299999999924,0.054395299999999924,0.03392829999999991,0.0102262999999998,0.010223299999999824,0.054395299999999924,0.054395299999999924,-0.009203700000000037,-0.8936277000000001,3.9456047,4.0
329.0,,,,,,,,,,,,-0.23330333300000028,-0.06263633299999993,0.012958666999999924,0.013495666999999933,0.013495666999999933,0.013495666999999933,-0.047872332999999934,-0.014370333000000013,0.013495666999999933,-0.10959233300000015,-0.9350193330000001,-0.018228000000000133,0.02566500000000005,0.004827000000000137,-0.007556999999999814,0.02566500000000005,-0.02999900000000011,-0.09720899999999988,0.02566500000000005,0.02566500000000005,-0.16758700000000015,-0.835353,3.974335,3.986504333
329.5,,,,,,,,,,,,-0.02176633299999997,-0.07228333300000012,-0.03111733300000008,0.013264667000000063,0.01227266699999996,0.013264667000000063,-0.061057332999999936,0.013264667000000063,-0.029078332999999734,-0.1357723329999998,-0.912312333,0.028231299999999848,0.01590429999999987,0.028231299999999848,-0.042655700000000074,-0.06255670000000002,0.015064299999999697,-6.569999999994636e-05,-0.011491700000000105,0.028231299999999848,-0.1126817,-0.34146870000000007,3.9717687,3.986735333
330.0,,,,,,,,,,,,-0.0317663330000002,-0.07653533300000026,-0.017318332999999964,0.0041956669999998475,-0.02579633300000017,0.0041956669999998475,0.0041956669999998475,-0.030577333000000095,0.0023606670000000385,-0.28136733299999994,-0.07262733300000024,-0.008353700000000241,0.02624829999999978,0.024987299999999824,-0.029614700000000216,0.003842299999999632,0.02624829999999978,-0.04374170000000044,0.02624829999999978,0.02624829999999978,-0.32105470000000036,-1.0183737000000002,3.9737517,3.995804333
330.5,,,,,,,,,,,,0.0005489999999999107,-0.21067400000000003,-0.0209649999999999,-0.052281000000000244,-0.028188000000000102,0.0005489999999999107,0.0005489999999999107,-0.012215000000000309,0.0005489999999999107,-0.4977560000000003,-0.3680310000000002,0.014489000000000196,0.014489000000000196,0.01290900000000006,0.011587000000000014,0.011652000000000218,-0.04498999999999986,0.014489000000000196,0.012990000000000279,-0.021266999999999925,-0.3018829999999997,-0.9861429999999998,3.985511,3.999451
331.0,,,,,,,,,,,,0.03448733299999995,0.0031333330000000714,0.03448733299999995,0.021345332999999744,0.03448733299999995,0.03448733299999995,-0.007925666999999859,-0.04032266699999987,0.03448733299999995,-0.14261666699999997,-0.37067166699999987,0.01784970000000019,0.01784970000000019,0.01784970000000019,-0.056806299999999865,0.01784970000000019,-0.049291299999999705,0.004788700000000201,0.01784970000000019,0.01784970000000019,-0.09964430000000002,-0.4981323,3.9821503,3.965512667
