Wavelength,0%,10%,20%,30%,40%,50%,60%,70%,80%,90%,100%,0%H,10%H,20%H,30%H,40%H,50%H,60%H,70%H,80%H,90%H,100%H,0%V,10%V,20%V,30%V,40%V,50%V,60%V,70%V,80%V,90%V,100%V,V_baseline,H_baseline
306.5,,,,,,,,,,,,0.0,-0.09304900000000016,-0.02181899999999981,0.0,0.0,-0.07575200000000004,-0.014680999999999944,-0.07121000000000022,-0.5421830000000001,-0.2474400000000001,-2.909091,-0.007905300000000004,-0.03181730000000016,-0.05592530000000018,0.013987699999999936,-0.09531230000000024,-0.019252300000000222,-0.023881300000000216,-0.029842299999999877,-0.41963930000000005,-0.24852629999999998,-1.7466843,3.9860123,4.0
307.0,,,,,,,,,,,,0.027829000000000104,-0.03476499999999971,-0.03045999999999971,-0.010003999999999902,0.027829000000000104,-0.03795400000000004,-0.020038999999999696,-0.24757499999999988,-0.752821,-0.19255299999999975,-1.0026509999999997,0.016054299999999966,-0.029702700000000082,0.016054299999999966,0.016054299999999966,-0.10748570000000024,-0.1984427000000002,-0.0776827,-0.15914569999999983,-0.45582670000000025,0.016054299999999966,-1.9352117,3.9839457,3.972171
307.5,,,,,,,,,,,,0.0048479999999999634,-0.0009770000000002277,-0.070322,0.0048479999999999634,-0.009803999999999924,-0.07877899999999993,0.0048479999999999634,-0.35547400000000007,-0.7423630000000001,-0.25514800000000015,-0.29835900000000004,0.007800299999999982,-0.05732170000000014,0.022468299999999886,0.022468299999999886,-0.02533170000000018,-0.1488227000000002,-0.07649370000000033,-0.23516270000000006,-0.3663997000000001,-0.3020847,-0.5309786999999999,3.9775317,3.995152
308.0,,,,,,,,,,,,-0.014626999999999946,-0.005825000000000191,-0.014609000000000094,0.0,-0.05363600000000002,-0.040855000000000086,-0.005740999999999996,-0.027753999999999834,-0.792859,-0.12636899999999995,-1.7333180000000001,0.025133299999999803,-0.11194070000000034,-0.051866700000000154,0.003362299999999596,0.025133299999999803,-0.1944847000000003,-0.04032470000000021,-0.13310670000000036,-0.6603677000000001,-0.22174970000000016,-0.9752477000000002,3.9748667,4.0
308.5,,,,,,,,,,,,0.012563666999999779,0.012563666999999779,0.012563666999999779,0.012563666999999779,-0.020544333000000137,0.012563666999999779,-0.11063533300000028,-0.021177333000000242,-0.620301333,0.012563666999999779,-0.31882933300000005,-0.0455842999999998,-0.06290629999999986,-0.0019053000000002207,-0.04527429999999999,-0.001952300000000129,-0.0339653000000002,-0.13095329999999983,-0.08785929999999986,-0.6231433000000002,0.003808699999999998,-0.6361583,3.9961913,3.987436333
309.0,,,,,,,,,,,,0.016343333000000015,0.016343333000000015,-0.02929066700000016,0.016343333000000015,0.016343333000000015,-0.029306667000000175,-0.02928966700000002,-0.027260667000000183,-0.6868556670000001,0.016343333000000015,0.016343333000000015,0.017388299999999912,0.017388299999999912,0.0028482999999996927,-0.06173669999999998,0.002844300000000022,0.017388299999999912,-0.06847370000000019,-0.015746700000000224,-0.6826677000000001,-0.2916267000000001,-1.0814717000000003,3.9826117,3.983656667
309.5,,,,,,,,,,,,0.0,0.0,0.0,-0.08569499999999985,0.0,-0.12864599999999982,-0.02778899999999984,-0.079739,-0.7702110000000002,-0.5427520000000001,-1.454545,0.014070999999999945,-0.05675100000000022,-0.00046900000000027475,-0.00043099999999984817,0.014070999999999945,-0.05524299999999993,-0.059965000000000046,-0.09453800000000001,-0.6021890000000001,-0.45631200000000005,0.014070999999999945,3.985929,4.0
310.0,,,,,,,,,,,,0.005284999999999762,0.011004999999999932,-0.07416299999999998,-0.0220530000000001,-0.0034800000000001496,-0.05261400000000016,0.011004999999999932,-0.03667200000000026,-0.7863690000000001,-0.09912900000000002,-1.44354,-0.0575553000000002,-0.012367300000000192,-0.0526513000000004,-0.09265430000000041,-0.06835130000000023,-0.16044630000000026,-0.012350300000000036,0.006198699999999668,-0.35380230000000035,-0.41043730000000034,-0.2999003,3.9792683,3.988995
310.5,,,,,,,,,,,,0.0063789999999999125,0.013596000000000164,0.02807000000000004,-0.0756549999999998,-0.17246400000000017,-0.09640499999999985,-0.009608999999999757,0.013570000000000082,-0.630185,-0.26278200000000007,-0.32601999999999975,0.009243699999999855,-0.040194300000000016,-0.09181930000000005,-0.051480300000000145,-0.05585430000000002,-0.08928029999999998,0.009243699999999855,-0.10593330000000023,-0.5403633000000001,-0.5442213000000002,-2.5236643,3.9907563,3.97193
311.0,,,,,,,,,,,,0.029159667000000056,0.0014086670000001966,0.0014696669999998413,0.029159667000000056,-0.05024233299999992,-0.023021332999999977,-0.06379833299999982,-0.19057233299999998,-0.646350333,-0.14008133299999992,-0.6981133329999998,-0.020894700000000377,-0.043511700000000264,-0.04697070000000014,-0.016189699999999974,-0.01605570000000034,-0.21949870000000038,-0.0778127000000004,-0.1866087000000003,-0.47154470000000037,-0.3162267000000001,-1.2866877000000003,3.9832097,3.970840333
311.5,,,,,,,,,,,,-0.05138733300000009,-0.037018333000000236,-0.0024053330000000095,-0.043101333000000075,-0.03120333300000011,0.006331666999999985,-0.03125133300000016,-0.026739333000000087,-0.6176013330000001,-0.15727033300000004,-3.5625723330000003,0.006877699999999987,0.01816070000000014,-0.0018412999999997126,0.01816070000000014,-0.04561929999999981,-0.19365429999999995,-0.048385300000000075,-0.009587299999999743,-0.39262430000000004,-0.32604729999999993,-2.4034723,3.9818393,3.988029333
312.0,,,,,,,,,,,,-0.00408966700000013,0.007180332999999983,-0.021571666999999906,0.0015883329999999418,-0.028748666999999895,-0.04487266699999992,-0.007219667000000207,-0.0783606670000001,-0.5581576670000001,-0.2885966670000002,-2.701781667,-0.09954399999999985,-0.03761599999999987,-0.027658000000000182,0.0,-0.04743699999999995,-0.11687100000000017,-0.014412999999999787,-0.08770899999999981,-0.47630300000000014,-0.1891910000000001,-1.226963,4.0,3.992819667
312.5,,,,,,,,,,,,-0.0037879999999996805,-0.05275099999999977,0.0018410000000002036,-0.041363999999999734,0.0018410000000002036,-0.13354899999999992,-0.06865399999999999,-0.08747499999999997,-0.2947379999999997,-0.22672399999999993,-2.405424,-0.0008587000000002121,0.004793299999999778,0.004793299999999778,-0.000774700000000017,-0.13962670000000044,-0.22069470000000013,-0.016808700000000343,-0.3318297000000001,-0.4358187,-0.46461470000000027,-0.8412307000000001,3.9952067,3.998159
313.0,,,,,,,,,,,,-0.02940900000000024,0.009212999999999916,0.009212999999999916,-0.01799799999999996,-0.05789800000000023,-0.029673000000000282,-0.0051840000000002995,-0.03832400000000025,-0.536673,-0.07328200000000029,-0.32740400000000003,-0.08852200000000021,-0.06717899999999988,0.0,-0.02882600000000002,-0.04730899999999982,-0.3827419999999999,-0.06629500000000021,0.0,-0.583688,-0.5733959999999998,-1.7979720000000001,4.0,3.990787
313.5,,,,,,,,,,,,-0.024693333000000095,-0.018550333000000307,0.044922666999999805,-0.01987433300000019,0.044922666999999805,-0.0025293330000000225,0.030489666999999887,-0.12645133300000033,-0.45618733300000036,0.044922666999999805,-0.21778233300000016,-0.10121000000000002,-0.04748399999999986,0.0,-0.014422999999999853,-0.12681200000000015,0.0,-0.021644999999999914,-0.063577,-0.498424,-0.5298379999999998,-0.9885600000000001,4.0,3.955077333
314.0,,,,,,,,,,,,-0.0226233330000003,0.019220666999999914,0.019220666999999914,-0.07918333300000002,0.004754666999999824,-0.026401332999999916,0.013580666999999824,-0.008532333000000225,-0.6048343329999999,0.019220666999999914,-1.722467333,0.008386999999999922,0.04187099999999999,-0.04625900000000005,0.02744800000000014,-0.04666300000000012,0.014502999999999933,0.02738700000000005,-0.018295000000000172,-0.4349080000000001,-0.16583799999999993,-0.6704539999999999,3.958129,3.980779333
314.5,,,,,,,,,,,,0.012572667000000148,0.012572667000000148,0.012572667000000148,-0.025131333000000033,-0.06127233299999979,-0.023630332999999837,-0.061336332999999854,-0.09179533299999987,-0.5610973329999998,0.012572667000000148,-0.2486413329999997,0.056451700000000216,0.056451700000000216,-0.029296299999999942,0.010809700000000255,0.056451700000000216,-0.07573129999999972,0.01869970000000043,-0.1044972999999998,-0.5621642999999996,-0.06920129999999958,-1.1767132999999999,3.9435483,3.987427333
315.0,,,,,,,,,,,,-0.01533333300000006,-0.002031332999999691,-0.015342332999999986,-0.07819833300000001,-0.025210332999999974,0.012572667000000148,-0.009170332999999697,-0.02262133300000002,-0.6302143330000001,0.012572667000000148,-1.4419723329999998,0.049797700000000056,-0.10879229999999973,-0.06549229999999984,0.04404370000000002,0.049797700000000056,0.049797700000000056,-0.002511300000000105,-0.08212930000000007,-0.5369942999999999,-0.1418043,-1.2377403,3.9502023,3.987427333
315.5,,,,,,,,,,,,0.0,0.0,0.0,-0.014607999999999954,0.0,-0.005825000000000191,-0.01461200000000007,-0.01470500000000019,-0.594719,0.0,-2.181818,-0.005882000000000165,-0.08975,-0.05969099999999994,-0.05111800000000022,0.0,-0.1244010000000002,-0.037852,-0.18678699999999981,-0.23178799999999988,-0.3408380000000002,0.0,4.0,4.0
316.0,,,,,,,,,,,,0.004915000000000003,0.004915000000000003,0.004915000000000003,-0.0977260000000002,-0.02838200000000013,-0.0639409999999998,-0.023101000000000038,0.004915000000000003,-0.5992449999999998,-0.2431589999999999,-0.570176,-0.10433329999999996,0.012577700000000025,0.027287700000000026,-0.02533429999999992,-0.09902729999999993,-0.046569299999999814,-0.022427299999999928,-0.11102129999999999,-0.40948129999999994,-0.31807130000000017,-1.4272573,3.9727123,3.995085
316.5,,,,,,,,,,,,0.004915000000000003,-0.023283000000000165,-0.07068800000000008,-0.08113899999999985,0.004915000000000003,-0.029189999999999827,-0.0010829999999999451,-0.10194400000000003,-0.718375,-0.297361,-1.700107,-0.021078000000000152,-0.13586300000000007,0.0,-0.04408000000000012,0.0,-0.05549699999999991,-0.060004999999999864,-0.1197379999999999,-0.5449570000000001,-0.3020260000000001,-3.550898,4.0,3.995085
317.0,,,,,,,,,,,,0.0,-0.028198000000000167,-0.08552500000000007,-0.07137599999999988,0.0,-0.26865300000000003,0.0,-0.12062200000000001,-0.7710270000000001,-0.08324700000000007,-0.32523100000000005,-0.06039899999999987,-0.038132000000000055,-0.02821000000000007,-0.006156999999999968,0.0,-0.028261999999999787,-0.04601999999999995,-0.12128199999999989,-0.5908060000000002,-0.208272,-0.6431079999999998,4.0,4.0
317.5,,,,,,,,,,,,0.0,-0.02133900000000022,-0.055016000000000176,-0.08490999999999982,0.0,-0.19586799999999993,-0.11425300000000016,-0.0434429999999999,-0.42984,0.0,-0.7272729999999998,0.006250000000000089,-0.03201300000000007,0.006250000000000089,0.006250000000000089,-0.023946000000000023,-0.065747,-3.5999999999702936e-05,-0.11421899999999985,-0.5338669999999999,-0.07619700000000007,0.006250000000000089,3.99375,4.0
318.0,,,,,,,,,,,,0.0,-0.09336000000000011,-0.03042100000000003,-0.11453900000000017,-0.06769900000000018,-0.14979599999999982,-0.01292699999999991,0.0,-0.8127770000000001,-0.22998800000000008,-2.766268,-0.0403867,-0.07163869999999983,0.009481300000000026,-0.012910699999999942,-0.16974869999999997,-0.08786570000000005,-0.1012776999999998,0.00297130000000001,-0.5049717,-0.3096127000000002,-1.4450637,3.9905187,4.0
318.5,,,,,,,,,,,,0.0,0.0,-0.015292999999999779,-0.13473800000000002,-0.08992500000000003,-0.13039099999999992,-0.013136999999999954,-0.07549599999999979,-0.710404,0.0,0.0,-0.026956300000000155,0.017087699999999817,0.017087699999999817,-0.004771300000000256,0.017087699999999817,-0.020244300000000326,-0.12486530000000018,-0.036068300000000164,-0.20192330000000025,-0.2808073000000002,-0.7101853,3.9829123,4.0
319.0,,,,,,,,,,,,-0.022604999999999986,-0.06295399999999995,-0.1221239999999999,0.0,0.0,-0.056254000000000026,-0.05216900000000013,-0.04667399999999988,-0.559726,0.0,-1.356475,0.0,-0.06849099999999986,-0.022785999999999973,-0.06006,-0.015598999999999918,-0.038854000000000166,0.0,0.0,-0.5445289999999998,-0.29413599999999995,-1.011676,4.0,4.0
319.5,,,,,,,,,,,,-0.04246900000000009,-0.14481600000000006,-0.015229999999999855,-0.03924599999999989,0.007611999999999952,0.007611999999999952,-0.015197000000000127,-0.12962400000000018,-0.6044170000000002,0.007611999999999952,-2.174206,0.026727000000000167,-0.02792799999999973,0.026727000000000167,0.019745000000000346,-0.04543600000000003,-0.14279899999999968,0.010886000000000173,-0.007635999999999754,-0.58832,-0.3485879999999999,0.026727000000000167,3.973273,3.992388
320.0,,,,,,,,,,,,0.0,0.0,-0.015927000000000024,-0.05749599999999999,-0.02299899999999999,-0.0159959999999999,-0.029276999999999997,-0.17089299999999996,-0.5032619999999999,-0.2508919999999999,-0.2900710000000002,0.006873300000000082,-0.03837570000000001,0.022946300000000086,-0.013440699999999861,-0.006257699999999922,0.007122300000000248,-0.10867069999999979,-0.016169699999999843,-0.4648957,-0.10363469999999975,-0.7043266999999998,3.9770537,4.0
320.5,,,,,,,,,,,,0.010606667000000236,0.01795066700000003,-0.011356333000000163,0.0018036669999998978,-0.011358332999999998,-0.005319333000000093,0.01795066700000003,-0.01448433299999996,-0.4128813330000001,0.01795066700000003,-0.973188333,-0.08235999999999999,-0.15010900000000005,0.0,-0.029389999999999805,-0.04420199999999985,-0.016054000000000013,-0.17767199999999983,-0.03073199999999998,-0.5046900000000001,-0.3856259999999998,-0.34379800000000005,4.0,3.982049333
321.0,,,,,,,,,,,,-0.023639000000000188,-0.0163009999999999,0.0,-0.03700500000000018,-0.05823899999999993,-0.01645299999999983,-0.05444400000000016,0.0,-0.5231210000000002,0.0,-0.7272729999999998,0.007992000000000221,0.007992000000000221,-0.02160099999999998,-0.015445999999999849,-0.07114499999999957,-0.015554999999999986,-0.29292399999999974,-0.05210099999999995,-0.43469599999999975,-0.1026849999999997,-0.6279749999999997,3.992008,4.0
321.5,,,,,,,,,,,,-0.023639000000000188,-0.08152900000000018,-0.032875999999999905,-0.023619000000000057,-0.035095999999999794,-0.13429499999999983,-0.105769,-0.06152200000000008,-0.6321159999999999,-0.3602630000000002,-0.9203619999999999,-0.020594299999999954,0.035459700000000094,-0.045037299999999725,-0.012271300000000096,0.035459700000000094,-0.1361222999999998,-0.05535729999999983,-0.016254299999999944,-0.5430902999999998,-0.10309929999999978,-2.0906953,3.9645403,4.0
322.0,,,,,,,,,,,,-0.05934000000000017,-0.01671200000000006,0.0,0.0,0.0,-0.00803699999999985,-0.07774400000000004,-0.050514999999999866,-0.6220309999999998,0.0,-0.7272729999999998,0.08429700000000029,0.07844400000000018,0.07637099999999997,0.0920390000000002,0.09189200000000008,0.07636500000000002,0.02714400000000028,0.008379000000000136,-0.37369799999999964,-0.0653349999999997,-1.1584719999999997,3.853585,4.0
322.5,,,,,,,,,,,,0.0,0.0,0.0,-0.08523000000000014,-0.030431000000000097,-0.030368000000000173,-0.12298000000000009,-0.05988799999999994,-0.5822310000000002,0.0,0.0,0.031879299999999944,-0.01242769999999993,0.007556300000000071,0.031879299999999944,-0.1612977,0.031879299999999944,-0.01535870000000017,-0.02555070000000015,-0.3433617,-0.11656069999999996,-0.6953936999999999,3.9681207,4.0
323.0,,,,,,,,,,,,-0.07568166700000001,0.0028453329999997834,-0.02777966700000034,0.0028453329999997834,-0.08865366700000044,0.0028453329999997834,-0.04879366700000043,-0.21269666700000034,-0.6636606670000003,0.0028453329999997834,-1.4516996670000002,-0.013403000000000276,0.008782999999999763,-0.15783700000000023,0.017243999999999815,-0.035873000000000044,-0.07111299999999998,0.008871999999999769,-0.17148800000000008,-0.32334700000000005,-0.06777699999999998,-2.094252,3.982756,3.997154667
323.5,,,,,,,,,,,,0.01786633300000018,0.01786633300000018,-0.022757667000000037,-0.03746466699999962,0.01786633300000018,0.01786633300000018,-0.15731566699999977,-0.1643746669999997,-0.5906316669999998,-0.24751166699999994,-2.891224667,-0.008691999999999922,0.0,-0.03077299999999994,-0.024799999999999933,-0.05528300000000019,-0.08684599999999998,-0.02473700000000001,-0.1700560000000002,-0.7963939999999998,0.0,-1.258076,4.0,3.982133667
324.0,,,,,,,,,,,,-0.026740000000000208,-0.062259000000000064,0.0,-0.10777599999999987,-0.07106199999999996,-0.025011000000000116,-0.008996999999999922,-0.03544899999999984,-0.6737540000000002,-0.5251899999999998,-3.19915,0.0159123000000001,-0.0663746999999999,0.040938300000000094,-0.021115699999999737,0.040938300000000094,-0.06915270000000007,-0.23638270000000006,-0.18486570000000002,-0.20694370000000006,0.040938300000000094,-1.5472196999999999,3.9590617,4.0
324.5,,,,,,,,,,,,0.012229333000000064,-0.028163666999999837,-0.082750667,0.012229333000000064,0.012229333000000064,-0.14478766700000012,-0.02378166699999973,-0.13426466700000006,-0.5066606669999998,-0.10112366699999997,-1.442315667,-0.045475000000000154,-0.06888799999999984,-0.11044600000000004,-0.03145800000000021,-0.036725999999999814,-0.03669199999999995,0.0,-0.06409500000000001,-0.6120770000000002,-0.46336999999999984,-0.23240300000000014,4.0,3.987770667
325.0,,,,,,,,,,,,0.005010332999999978,0.014645332999999816,-0.010778667000000297,-0.010956667000000309,-0.011015667000000118,0.005202332999999726,-0.003606667000000119,-0.2115416670000001,-0.7495346670000003,-0.6401536670000003,-0.712627667,-0.11591370000000012,-0.05671770000000009,-0.01594170000000039,-0.07657370000000041,-0.01521270000000019,-0.006333700000000331,-0.07333170000000022,-0.06545570000000023,-0.5715347000000004,-0.16442270000000025,-0.2957217000000001,3.9968587,3.985354667
325.5,,,,,,,,,,,,-0.04484933300000016,0.019715666999999826,-0.045029333000000005,-0.009897333000000064,-0.08523633300000011,-0.05945933300000039,0.019715666999999826,-0.08305533300000034,-0.613114333,-0.25664833300000023,-0.707557333,-0.1263196999999998,-0.08811670000000005,-0.2065516999999999,-0.02922570000000002,-0.0011877000000000137,-0.11615569999999975,-0.023338700000000046,-0.10102469999999997,-0.5910807,-0.23427569999999998,-1.0426957,3.9913917,3.980284333
326.0,,,,,,,,,,,,-0.018974000000000046,-0.0099800000000001,-0.01897200000000021,-0.0981399999999999,-0.15025200000000005,-0.15341499999999986,-0.04202400000000006,0.0,-0.6973530000000001,-0.3174079999999999,-0.6660330000000001,-0.08109999999999973,-0.06985200000000003,-0.0864189999999998,-0.02592300000000014,-0.006688999999999723,-0.07586499999999985,0.035368000000000066,-0.11862199999999978,-0.5957629999999998,-0.10577099999999984,-0.6282709999999998,3.964632,4.0
326.5,,,,,,,,,,,,0.0034556669999998846,-0.02284233300000027,0.0034556669999998846,-0.023131333000000254,0.0034556669999998846,-0.06142233300000033,-0.017241333000000303,-0.1951373329999999,-0.6999043330000001,0.0034556669999998846,-2.2447733330000004,-0.06407400000000019,0.0,-0.045465999999999784,-0.06151799999999996,-0.08189100000000016,-0.18481499999999995,-0.0984250000000002,-0.16042800000000002,-0.6880419999999998,-0.879121,-1.753851,4.0,3.996544333
327.0,,,,,,,,,,,,-0.03928799999999999,-0.04311700000000007,0.019232999999999834,-0.007354000000000305,-0.07338600000000017,-0.023398999999999948,-0.07582400000000034,-0.2629670000000002,-0.43247100000000005,-0.35710600000000037,-0.6421570000000001,-0.01390070000000021,0.04919129999999994,-0.048613700000000204,0.04919129999999994,0.002927300000000077,-0.12228070000000013,-0.11810270000000012,-0.016839700000000235,-0.42520570000000024,-0.4223357000000001,-0.6328526999999999,3.9508087,3.980767
327.5,,,,,,,,,,,,-0.027229999999999865,0.0,0.0,-0.04304899999999989,-0.06004999999999994,-0.1129030000000002,-0.03850599999999993,0.0,-0.79413,-0.24602000000000013,-0.32941699999999985,-0.031009300000000017,0.02334870000000011,-0.05252429999999997,-0.08032229999999974,-0.0628652999999999,-0.20780129999999986,-0.007388299999999681,-0.1869193,-0.6318272999999999,-0.2546113000000001,-2.0823612999999996,3.9766513,4.0
328.0,,,,,,,,,,,,0.01581633300000007,0.004230333000000197,-0.029104666999999917,-0.015753666999999805,0.015708333000000074,0.01581633300000007,-0.03432366699999978,-0.15722966699999974,-0.7084356669999998,0.01581633300000007,-2.495418667,-0.0037147000000001817,0.005031299999999739,0.04375829999999992,0.00039530000000009835,0.04375829999999992,-0.035234700000000174,-0.06537170000000003,-0.06430770000000008,-0.4630407000000001,-0.22221270000000004,-1.8124937,3.9562417,3.984183667
328.5,,,,,,,,,,,,-0.012121000000000048,-0.0005209999999999937,-0.020974999999999966,-0.011505999999999794,0.0,-0.24397000000000002,-0.061577000000000215,-0.011619000000000046,-0.5638200000000002,-0.1319370000000002,0.0,0.054395299999999924,-0.028487699999999894,0.0426002999999997,0.03344429999999976,0.010501300000000047,-0.2851387000000001,-0.05277170000000009,-0.06431569999999986,-0.5372557000000002,-0.11528369999999999,-0.9501267000000002,3.9456047,4.0
329.0,,,,,,,,,,,,-0.021022332999999893,-0.29571033300000016,0.013495666999999933,-0.05001833300000014,-0.014526333000000058,0.013495666999999933,-0.19088333299999993,-0.18493433300000017,-0.7120073329999999,0.013495666999999933,-0.5755363330000001,0.02566500000000005,-0.13452699999999984,0.024904999999999955,-0.15912499999999996,-0.034346999999999905,-0.149972,-0.16672999999999982,-0.23129799999999978,-0.622172,-0.3567239999999998,0.02566500000000005,3.974335,3.986504333
329.5,,,,,,,,,,,,-0.021153332999999996,-0.12037233299999972,-0.0512073329999998,0.013264667000000063,0.013264667000000063,-0.015000333000000143,-0.01989733299999985,0.01219966699999997,-0.4557613329999999,-0.1917663329999999,-3.486971333,0.028231299999999848,0.028231299999999848,-0.03514070000000036,0.028231299999999848,-0.026574700000000284,-0.049275700000000366,-0.005973700000000193,-0.15934570000000026,-0.26650870000000015,-0.34447470000000013,-0.2786297000000002,3.9717687,3.986735333
