Wavelength,0%,10%,20%,30%,40%,50%,60%,70%,80%,90%,100%
325,3.880945,3.940141,3.980917,3.920285,3.981646,3.990525,3.923527,3.931403,3.425324,3.832436,3.701137
325.5,3.865072,3.903275,3.78484,3.962166,3.990204,3.875236,3.968053,3.890367,3.400311,3.757116,2.948696
326,3.883532,3.89478,3.878213,3.938709,3.957943,3.888767,4,3.84601,3.368869,3.858861,3.336361
326.5,3.935926,4,3.954534,3.938482,3.918109,3.815185,3.901575,3.839572,3.311958,3.120879,2.246149
327,3.936908,4,3.902195,4,3.953736,3.828528,3.832706,3.933969,3.525603,3.528473,3.317956
327.5,3.945642,4,3.924127,3.896329,3.913786,3.76885,3.969263,3.789732,3.344824,3.72204,1.89429
328,3.952527,3.961273,4,3.956637,4,3.921007,3.89087,3.891934,3.493201,3.734029,2.143748
328.5,4,3.917117,3.988205,3.979049,3.956106,3.660466,3.892833,3.881289,3.408349,3.830321,2.995478
329,4,3.839808,3.99924,3.81521,3.939988,3.824363,3.807605,3.743037,3.352163,3.617611,4
329.5,4,4,3.936628,4,3.945194,3.922493,3.965795,3.812423,3.70526,3.627294,3.693139
330,4,3.908106,3.977229,3.97853,3.950207,3.926312,3.998762,3.928935,3.477481,3.816816,2.248058
330.5,3.927468,3.925221,3.964909,3.997081,3.93749,3.550745,3.873873,3.828583,3.24984,3.750904,2.643785
331,3.957366,3.959267,3.878348,4,3.821627,3.816689,3.878142,3.750639,3.461554,3.846942,2.999668
331.5,3.927994,3.962042,3.954978,3.85927,3.955422,3.858693,3.975237,3.731945,3.465386,3.71066,2.661963
332,3.970093,4,3.970232,3.811002,3.935905,3.832011,3.954637,3.882338,3.661216,3.506947,3.327654
332.5,3.985738,4,3.950451,3.735093,3.858976,3.808425,3.827872,3.927345,3.409344,3.705657,3.040896
333,3.976437,3.828836,3.953524,3.792489,3.948654,3.551635,3.889318,3.869281,3.403999,4,4
333.5,3.953088,3.972919,4,3.94856,3.996347,4,3.982286,3.748642,3.612692,4,3.440871
334,3.952453,3.975998,3.957307,3.858449,4,3.786705,3.953554,3.575542,3.426165,3.719165,3.026978
334.5,3.780334,3.971641,4,3.943639,3.968382,3.737892,3.906182,3.604262,3.335674,3.838137,1.513643
335,3.918599,4,4,3.968182,3.967897,3.779135,3.908522,3.79488,3.245176,4,3.683526
335.5,3.921133,3.994956,3.945382,3.995085,3.921683,3.793864,3.956537,3.978575,3.318431,3.690091,0.85861
336,3.931787,3.793378,3.950752,4,3.955848,3.643497,3.944775,3.812446,3.462115,3.199301,2.908717
336.5,4,3.819886,3.961727,3.983197,3.939676,3.924214,3.960735,3.738994,3.548894,3.825112,2.721665
337,4,3.861545,3.982698,3.898547,3.718081,3.785061,3.811979,3.862286,3.494862,3.906966,1.781513
337.5,3.903933,3.939412,3.77231,3.973528,3.884314,3.858559,3.973383,4,3.498503,3.644765,1.991691
338,3.904829,3.966586,3.818208,3.936119,3.935429,3.947504,3.901066,3.905385,3.344216,3.658834,1.957067
338.5,3.981275,3.918955,3.918648,3.924309,3.852233,3.865977,3.834337,3.965368,3.560046,3.63168,0.509583
339,3.849236,4,3.870825,3.895769,3.892815,3.82887,3.870638,3.74766,3.33563,3.682049,3.175823
339.5,3.961564,4,3.964089,3.958725,3.794561,3.801368,3.860945,3.67253,3.244839,3.905172,3.470556
340,3.892584,3.821799,3.926695,3.653321,3.90679,3.921608,3.910946,3.605266,3.050182,3.706727,3.425306
340.5,3.861516,3.936722,3.755591,3.888696,3.792224,3.96242,3.958302,3.815651,2.985555,3.627369,0.520821
341,3.909503,3.97034,3.926819,3.943072,3.981798,3.743549,3.816741,3.740212,3.196292,3.707453,-0.013764
341.5,3.970687,3.944502,3.79963,4,3.947017,3.844423,3.868042,4,3.232966,3.385012,3.106509
342,4,3.955125,3.921865,3.799596,3.892831,3.949061,4,3.852038,3.119266,3.834994,4
342.5,3.971869,3.821182,3.860975,3.639382,3.93154,4,3.999201,3.78408,3.350481,3.889776,2.642565
343,4,3.914796,3.730473,4,3.918324,3.906157,3.901455,3.667916,3.061396,3.632085,3.272727
343.5,3.929075,3.950385,4,3.885503,3.983283,3.64626,3.983395,3.589805,3.430818,3.795798,2.961871
344,3.957235,3.915089,3.820992,3.905156,4,3.827837,3.890135,3.566703,3.499998,3.828752,0.383533
344.5,3.867347,3.857217,4,3.739816,3.984708,3.71586,3.941507,3.615843,3.288562,3.828752,1.852208
345,3.958,3.844229,3.957661,3.817344,3.957667,3.70593,3.947256,3.589073,3.124255,4,2.981447
345.5,3.985672,4,4,3.822113,3.859135,3.783957,3.782681,3.855492,3.30201,3.659653,4
346,4,4,3.674488,3.840658,3.918294,3.890835,3.797613,3.741374,3.158938,3.837746,1.164027
346.5,3.961413,3.961311,3.796631,4,3.81534,3.958986,3.965911,3.771137,3.358359,3.633537,3.354917
347,3.87549,3.917105,3.800618,3.975247,3.934876,3.825683,3.821694,4,3.632974,3.461305,2.301184
347.5,3.975618,3.916339,3.877795,3.911015,3.820989,3.935608,3.891313,3.705045,3.394302,3.866443,4
348,3.829799,4,3.91123,3.855115,3.891898,3.876564,4,3.626085,3.200183,3.08675,3.419826
348.5,3.939443,3.987869,4,3.927796,3.910192,3.944364,3.940156,3.706662,3.07219,4,3.009818
349,3.976768,3.684067,3.937274,3.773307,3.937123,3.624228,3.924528,3.889812,3.182934,3.81853,1.431907
349.5,4,3.759841,3.933111,3.968257,3.968178,3.84862,3.819809,3.960871,3.413671,3.080222,4
350,4,3.87153,3.988536,3.96596,3.949765,3.875395,3.688172,3.949676,3.450673,3.476012,3.088904
350.5,3.955379,3.950747,3.641837,3.828326,3.968712,3.818398,3.875677,3.883373,3.29069,3.868021,3.326402
351,3.790523,3.940187,3.872157,3.941737,3.958133,3.794391,3.927213,3.597558,3.411372,3.391496,3.272727
351.5,3.956129,4,4,3.834099,3.955867,3.878047,3.9091,3.545491,3.273594,3.833023,3.245744
352,3.918988,3.951136,3.934485,3.918713,3.771465,3.882303,3.871645,3.92913,3.272665,3.646516,1.958895
352.5,3.959849,3.903669,3.962482,3.969815,3.848885,3.871746,3.708424,3.611982,3.29492,3.665505,3.380486
353,4,3.990265,3.867287,3.932773,3.970032,3.798762,4,3.689342,3.355038,3.853683,2.578992
353.5,4,4,3.839474,3.843946,3.939144,3.980809,3.838169,3.97012,3.15213,4,2.544399
354,3.990731,3.969939,3.957047,3.837775,3.979234,3.821578,3.912629,3.55343,3.157943,3.833554,2.185507
354.5,3.957408,3.885707,3.92728,3.979402,3.970547,3.826622,3.859714,3.792754,3.379259,3.187118,2.997435
355,4,3.963527,3.874791,3.546592,4,3.833902,3.902445,3.910157,3.309479,3.821117,2.545455
355.5,3.970994,3.871964,4,3.852836,3.959348,3.756661,3.772265,3.963578,3.500541,4,1.828629
356,3.926147,4,3.870899,3.751248,3.871704,3.831672,3.92219,4,3.327797,3.820932,1.812936
356.5,3.847738,3.890125,3.93767,3.991224,3.870029,3.891179,3.719619,3.943671,3.423831,4,0.810337
357,3.971252,3.962549,3.819708,3.905858,3.768875,3.839675,3.715183,3.801459,3.444026,4,2.202537
357.5,3.940167,4,4,3.964017,3.89036,3.78501,3.872989,3.820979,3.369285,4,0.440146
358,4,4,4,3.856065,3.860718,3.734977,3.802077,3.962543,3.315133,3.49507,2.181282
358.5,3.962797,3.886701,4,3.962628,3.940113,3.871614,3.757682,3.857056,3.208327,3.436149,1.818182
359,3.870821,3.923891,3.964028,4,4,3.889473,3.768799,3.742669,3.536526,3.821351,1.521304
359.5,4,3.947964,3.949238,3.971144,3.952615,3.819309,3.92781,3.93917,3.471327,4,0.44823
360,3.991355,3.943926,3.939254,3.935008,3.9509,3.952433,3.962206,3.846344,3.486038,3.834083,0.706562
360.5,3.99123,3.925874,4,4,3.90578,3.454465,3.943439,3.905411,3.577386,3.842545,1.607707
361,3.982157,3.919396,3.991018,3.961719,3.922849,3.540724,3.673551,3.851429,3.492724,3.752065,3.628607
361.5,3.970713,4,3.774972,3.990879,3.86397,3.873172,3.789914,3.766198,3.362432,4,3.097578
362,3.924541,3.859045,3.560499,3.876825,3.910425,3.493997,3.802468,3.852853,3.215064,4,3.095455
362.5,3.921998,3.808413,3.88944,3.990509,3.660643,3.699074,3.918242,3.59279,3.499084,3.503547,3.351607
363,3.960159,3.936591,3.925548,3.778215,3.824451,3.875376,3.908694,3.494117,3.434532,4,2.90854
363.5,3.959717,3.931996,4,3.885051,3.941916,4,3.859278,3.694405,3.501107,4,3.699363
364,3.959336,3.979284,3.956237,3.989402,3.9065,3.836884,3.935514,3.806376,3.666863,3.661712,3.373881
364.5,3.893306,3.950353,3.789439,4,3.895638,3.957909,3.763051,3.883649,3.293507,4,2.545455
365,3.836568,3.917516,4,3.902994,3.904517,3.88029,3.790319,3.827572,3.108758,3.847395,1.178926
365.5,3.97042,3.961754,3.919234,3.819032,3.951518,3.750654,3.708793,3.527082,3.092661,3.306887,2.253911
366,3.906196,3.920918,3.780662,3.761512,3.834567,3.605813,3.781491,3.66168,3.160589,3.373013,2.20853
366.5,3.985365,3.764489,3.812043,3.9268,3.829195,3.834532,3.94487,3.54614,3.177647,3.579459,0.958699
367,3.98253,3.873088,3.874081,3.804553,3.932799,3.570617,3.581181,3.509982,3.410123,3.256795,2.706033
367.5,3.915566,3.741987,3.818775,3.936446,3.831364,3.733949,3.567605,3.731663,3.184122,3.267006,2.116272
368,3.973817,3.971017,3.641919,3.86671,3.851103,3.619549,3.72231,3.560966,3.311761,3.602198,2.053782
368.5,3.936799,3.978937,3.805792,3.888476,3.690431,3.666939,3.844379,3.752716,3.359974,3.372109,1.61446
369,3.861161,3.847104,3.898157,3.966267,3.871596,3.794856,3.733149,3.829225,3.177875,3.431484,2.63601
369.5,3.961652,4,3.952577,3.956023,3.939062,3.851291,3.764672,3.652862,3.292827,3.351854,1.251547
370,3.969203,3.834304,3.876571,3.919035,3.910539,3.65977,3.569896,3.759339,3.253652,3.404731,0.526455
370.5,4,3.780174,4,3.906682,4,3.874354,3.778678,3.526217,3.343521,3.773018,0.095919
371,3.835638,3.882357,4,3.782172,3.894154,3.734817,3.872982,3.613744,3.523168,3.264483,2.425499
371.5,4,3.924685,3.79897,3.847983,3.860045,3.738424,3.869607,3.803374,3.32296,3.089363,2.617051
372,3.929124,3.890335,3.894717,3.903446,3.828772,3.59464,3.89913,3.874593,3.275631,3.266117,2.028616
372.5,3.867724,3.935224,3.80919,3.886798,3.960062,3.772569,3.820872,3.833429,3.407443,3.847194,2.166246
373,3.984236,3.937876,3.875287,3.944907,3.876688,3.804277,3.752683,3.808509,3.216336,3.584415,0.848415
373.5,3.971751,3.962253,3.900295,3.965867,3.854344,3.903506,3.959618,3.889726,3.257328,2.663751,2.676972
374,3.929698,3.822837,3.894369,3.872736,3.963333,3.936641,3.847714,3.812479,3.337254,3.604096,2.002917
374.5,3.9279,3.811526,3.852381,3.915376,3.81618,3.769686,3.750184,3.848805,3.346359,4,0.868138
375,3.943991,3.878527,3.826427,3.95962,3.907391,3.812358,3.92833,3.833187,3.2494,3.819534,1.438264
375.5,3.95613,3.702971,3.797683,3.830993,3.941162,3.591948,3.893502,3.809607,3.20172,3.266888,2.345629
376,3.993795,3.890326,3.836459,3.877421,3.935737,3.719874,3.810809,3.776411,3.324446,3.74389,2.155585
376.5,3.96071,3.932959,3.860979,3.85333,3.732147,3.708159,3.671169,3.857783,3.458635,3.833102,2.674384
377,3.885538,3.894442,3.941899,3.725628,3.916474,3.840484,3.782587,3.609311,3.323255,3.739219,1.324311
377.5,3.926262,3.854935,3.827265,3.898719,3.851154,3.942018,3.898764,3.941128,3.392058,2.962738,-0.442698
378,3.892138,3.939765,3.83849,3.967742,3.960666,3.610905,3.939017,3.840362,3.258825,3.726485,1.265938
378.5,3.83768,3.947299,3.893185,3.956646,3.661602,3.495227,3.72055,3.794741,3.507535,3.621805,1.642313
379,3.600832,3.864724,3.913984,3.836469,3.805543,3.86208,3.447306,3.596683,3.424489,2.80372,0.955198
379.5,3.721948,3.648808,3.906284,3.705676,3.823077,3.83283,3.911654,3.563516,3.264337,3.186482,1.688871
380,3.870428,3.852777,3.861123,3.764538,3.718572,3.65749,3.744559,3.626805,3.276132,3.391185,2.081539
380.5,3.87323,3.687829,3.611019,3.658318,3.808673,3.606502,3.590823,3.589223,3.263206,2.570813,-0.01038
381,3.801393,3.878003,3.653096,3.675429,3.767907,3.489442,3.559976,3.641662,3.202891,2.467664,0.759395
381.5,3.840717,3.733583,3.563515,3.705547,3.582517,3.411583,3.497536,3.520513,3.11006,2.188738,-0.468637
382,3.752522,3.410733,3.438023,3.648027,3.618924,3.210684,3.371258,3.396475,3.076575,2.202485,-0.342562
382.5,3.565838,3.324018,3.589904,3.405716,3.485672,3.116321,3.238978,3.155666,3.074113,1.734031,-0.184231
383,3.377476,3.329518,3.21061,3.145891,3.185507,3.099569,3.057306,3.101442,3.026261,1.628563,-0.343055
383.5,3.267813,3.208561,3.147583,3.070643,3.01922,2.993036,3.022481,3.012039,2.854098,1.602643,-0.534907
384,3.034446,3.13737,3.045835,2.965722,2.936677,2.858297,2.898658,2.913548,2.767903,1.401046,-0.563769
384.5,2.92302,2.943039,2.88267,2.815141,2.838467,2.774461,2.774892,2.778245,2.694517,1.272249,-1.190036
385,2.880649,2.852591,2.762129,2.746485,2.72172,2.688305,2.669502,2.651031,2.592094,1.154006,-1.061096
385.5,2.771367,2.716944,2.674761,2.655505,2.625979,2.565601,2.583118,2.550418,2.495781,1.089021,-1.337097
386,2.644416,2.622853,2.584522,2.550819,2.518895,2.510247,2.472456,2.452715,2.42192,0.959035,-1.462897
386.5,2.551779,2.517505,2.488732,2.46768,2.423306,2.399203,2.390393,2.368677,2.33758,0.881338,-1.632466
387,2.448037,2.430281,2.3954,2.358841,2.331318,2.304559,2.292478,2.273593,2.265437,0.777755,-1.256334
387.5,2.365103,2.347038,2.303455,2.281602,2.237749,2.213497,2.202362,2.186225,2.163033,0.687115,-2.062252
388,2.282314,2.266445,2.220847,2.17961,2.153367,2.131342,2.122883,2.099185,2.078882,0.602581,-1.593794
388.5,2.202895,2.180154,2.133462,2.104172,2.071302,2.057199,2.031755,2.023468,2.002861,0.517307,-1.804994
389,2.12478,2.11179,2.063967,2.031523,2.004232,1.9835,1.963283,1.952109,1.932644,0.444469,-1.897563
389.5,2.064871,2.044342,1.998814,1.967094,1.933813,1.91444,1.894794,1.890889,1.865057,0.377754,-1.940011
390,1.993555,1.978222,1.930684,1.902109,1.868255,1.8502,1.826459,1.824411,1.79786,0.307087,-2.087261
390.5,1.930664,1.912323,1.870145,1.840001,1.808293,1.786334,1.762353,1.758221,1.737559,0.244431,-1.843796
391,1.872458,1.853765,1.809581,1.778233,1.74657,1.729093,1.705078,1.698895,1.679767,0.181726,-1.958153
391.5,1.817212,1.798511,1.756545,1.723885,1.692694,1.668134,1.650088,1.642164,1.62412,0.12344,-2.146538
392,1.769824,1.753085,1.705438,1.674607,1.642597,1.619365,1.599981,1.594281,1.578101,0.076149,-2.730272
392.5,1.723173,1.708737,1.659137,1.631128,1.597654,1.576079,1.556186,1.548461,1.532615,0.03175,-2.309668
393,1.67816,1.664508,1.613398,1.586511,1.551889,1.530206,1.511515,1.505222,1.488195,-0.015203,-2.595495
393.5,1.636742,1.62136,1.571657,1.541778,1.509438,1.486672,1.469633,1.460945,1.446338,-0.059631,-2.12645
394,1.596297,1.582139,1.532288,1.501799,1.469154,1.448936,1.430426,1.42136,1.406339,-0.098211,-2.245592
394.5,1.562684,1.544362,1.497688,1.46639,1.434094,1.413689,1.394358,1.384964,1.370807,-0.134715,-2.352788
395,1.533688,1.514993,1.467791,1.436889,1.40342,1.382976,1.363455,1.354418,1.339798,-0.164658,-2.340302
395.5,1.502228,1.485912,1.437116,1.406322,1.370764,1.352464,1.332288,1.323769,1.309751,-0.194159,-2.440092
396,1.475266,1.457881,1.409788,1.379158,1.344396,1.325896,1.304484,1.295197,1.282005,-0.222073,-2.469912
396.5,1.450128,1.434542,1.385488,1.353629,1.3177,1.300503,1.279277,1.27014,1.256612,-0.247636,-2.925593
397,1.428112,1.41186,1.363805,1.331056,1.295865,1.277501,1.257147,1.247792,1.233446,-0.269317,-2.515871
397.5,1.408158,1.393111,1.344411,1.310371,1.274651,1.256508,1.236247,1.228033,1.213299,-0.291372,-2.744629
398,1.390723,1.375465,1.325867,1.292926,1.257436,1.240043,1.218471,1.21026,1.195601,-0.307938,-2.439542
398.5,1.373984,1.358466,1.309245,1.276109,1.240949,1.222481,1.200994,1.192684,1.178582,-0.325355,-2.666031
399,1.358988,1.343998,1.294278,1.259951,1.225062,1.206583,1.184973,1.176686,1.162907,-0.341969,-2.653604
399.5,1.344622,1.329419,1.279563,1.245814,1.210653,1.192441,1.170122,1.161598,1.147996,-0.357041,-2.503944
400,1.332429,1.317122,1.266313,1.231968,1.197261,1.179338,1.157052,1.148471,1.134044,-0.370254,-2.598034
400.5,1.32089,1.304117,1.254393,1.220279,1.185056,1.166137,1.144461,1.13525,1.121315,-0.384441,-2.505751
401,1.309129,1.292238,1.241886,1.208617,1.17177,1.153293,1.131941,1.123,1.10921,-0.397365,-2.813022
401.5,1.29707,1.280542,1.229651,1.196734,1.160634,1.141762,1.120547,1.110519,1.096956,-0.408949,-2.769298
402,1.286817,1.270717,1.219782,1.186097,1.149723,1.130768,1.109096,1.099148,1.086179,-0.420219,-2.911903
402.5,1.277707,1.261199,1.210299,1.176486,1.139682,1.120614,1.099161,1.088966,1.075986,-0.42982,-2.951618
403,1.267755,1.251204,1.19999,1.166439,1.129619,1.110471,1.088786,1.078563,1.065697,-0.440407,-2.907573
403.5,1.258351,1.241719,1.189412,1.156133,1.119067,1.100426,1.078229,1.067436,1.054595,-0.451166,-2.985644
404,1.249304,1.232205,1.180409,1.146937,1.109852,1.090292,1.068011,1.058003,1.044482,-0.461734,-3.036374
404.5,1.241126,1.223577,1.171372,1.137384,1.100671,1.080854,1.058489,1.048502,1.034983,-0.472791,-2.804329
405,1.232961,1.215742,1.163264,1.129197,1.091412,1.07215,1.049553,1.039838,1.02656,-0.480386,-2.870581
405.5,1.224791,1.208297,1.155426,1.120666,1.083459,1.064237,1.041505,1.031696,1.017942,-0.488135,-2.849198
406,1.217642,1.201045,1.147614,1.113001,1.075281,1.056154,1.033176,1.023446,1.009739,-0.496206,-3.088824
406.5,1.210917,1.19317,1.140424,1.105103,1.067411,1.04783,1.024903,1.015677,1.001844,-0.505372,-2.759194
407,1.204008,1.186969,1.133208,1.098363,1.060355,1.040573,1.017573,1.008113,0.994153,-0.513247,-2.916462
407.5,1.197678,1.180819,1.126767,1.091419,1.053285,1.033407,1.010743,1.000767,0.987211,-0.520356,-2.874474
408,1.192209,1.175022,1.121579,1.085717,1.047091,1.027523,1.004168,0.994476,0.980778,-0.525724,-3.07056
408.5,1.18703,1.169526,1.116012,1.080255,1.041481,1.021551,0.998438,0.988695,0.974615,-0.531046,-3.249619
409,1.182415,1.165217,1.111517,1.07505,1.036269,1.015719,0.993119,0.982977,0.969041,-0.537274,-2.713681
409.5,1.177241,1.160279,1.105628,1.069528,1.030731,1.010031,0.9869,0.977065,0.963139,-0.542853,-2.803258
410,1.173204,1.155728,1.100942,1.064423,1.025457,1.00497,0.98135,0.971798,0.95803,-0.549269,-2.817334
410.5,1.169541,1.152467,1.096903,1.059971,1.020971,1.000391,0.977027,0.967194,0.95334,-0.553785,-2.995121
411,1.166357,1.14861,1.092729,1.056369,1.017234,0.9968,0.97316,0.962953,0.949114,-0.557283,-2.922903
411.5,1.162703,1.145205,1.089489,1.052715,1.013398,0.992894,0.969203,0.958694,0.944959,-0.560819,-2.885113
412,1.159778,1.142003,1.086522,1.049574,1.009431,0.989561,0.965725,0.955114,0.941408,-0.565386,-2.828768
412.5,1.156953,1.139325,1.083596,1.04609,1.006294,0.985771,0.962037,0.951731,0.937733,-0.568943,-2.854548
413,1.154525,1.136787,1.080651,1.043267,1.002876,0.982811,0.958682,0.94793,0.9346,-0.571157,-3.152835
413.5,1.15204,1.134139,1.078009,1.040578,1.000085,0.979856,0.955798,0.945284,0.931444,-0.574239,-2.900904
414,1.149866,1.132944,1.075796,1.037619,0.997069,0.976894,0.952784,0.942291,0.928368,-0.578415,-3.17281
414.5,1.14822,1.130403,1.073341,1.03495,0.994387,0.974307,0.950205,0.939394,0.925199,-0.58166,-3.057291
415,1.146275,1.128819,1.071188,1.032771,0.992134,0.971448,0.947302,0.936834,0.922344,-0.58368,-2.909329
415.5,1.144622,1.127372,1.069621,1.030923,0.990043,0.969368,0.944612,0.934654,0.920038,-0.587445,-2.981331
416,1.142882,1.12491,1.067214,1.02853,0.987393,0.966848,0.94202,0.931875,0.917387,-0.584998,-2.900589
416.5,1.14097,1.123136,1.065444,1.026766,0.985152,0.964688,0.939846,0.92976,0.915247,-0.581342,-2.762536
417,1.140483,1.122171,1.064042,1.025418,0.983626,0.963065,0.938141,0.928235,0.913577,-0.583079,-2.766465
417.5,1.139299,1.121114,1.06272,1.023754,0.981904,0.960726,0.936107,0.925986,0.911802,-0.584571,-2.957164
418,1.138312,1.120334,1.061401,1.022389,0.980466,0.95948,0.934459,0.924126,0.910186,-0.586582,-2.835286
418.5,1.137298,1.11941,1.060141,1.02117,0.978736,0.957948,0.933094,0.922271,0.908416,-0.587552,-2.806902
419,1.136862,1.118409,1.058909,1.020005,0.977436,0.95662,0.931815,0.921242,0.906817,-0.589228,-2.910616
419.5,1.136378,1.117541,1.058105,1.018757,0.976236,0.955252,0.930425,0.919573,0.905477,-0.591242,-3.026227
420,1.135879,1.117091,1.057032,1.017879,0.975097,0.954069,0.929219,0.918364,0.904049,-0.592811,-2.870524
420.5,1.135057,1.116863,1.056346,1.017108,0.974134,0.952815,0.927812,0.916974,0.902809,-0.593437,-3.052398
421,1.134363,1.116188,1.05574,1.015697,0.973086,0.951732,0.926392,0.915471,0.901324,-0.595131,-2.909832
421.5,1.134395,1.115877,1.054957,1.014933,0.971959,0.950927,0.925141,0.914504,0.900135,-0.596106,-3.008602
422,1.133984,1.115303,1.05425,1.01414,0.971093,0.949792,0.924231,0.913227,0.898851,-0.597432,-2.839216
422.5,1.133344,1.114864,1.05393,1.01351,0.970117,0.948583,0.923287,0.912324,0.897749,-0.598147,-2.908668
423,1.133986,1.114654,1.053435,1.012743,0.969322,0.948012,0.92241,0.911575,0.896543,-0.599284,-3.109708
423.5,1.133783,1.114859,1.053007,1.012605,0.968469,0.947202,0.921401,0.910905,0.895829,-0.601166,-3.05626
